ReviewText,Date,Title,UserID,Brand,Product,CelebrityBranded
I've been looking for matte neutral lip product and this shade and product more than fit the bill. It's long wearing and opaque enough to lighten the natural color of my lips for days I want less emphasis on them. And just pink (I would say a warm pink really) to compliment my skin tone. Highly recommend and taking one star off only because my lips are pretty dry after using it (but nothing crazy or much different than most matte liquids leave my lips).,1 Nov 2024,Gorgeous Shade,PDXXXX,Anastasia,Lip,No
This lipstick was awful….it’s so drying and makes my lips look and feel awful. The color was also terrible - almost grey and made me look dead. I immediately threw this one away,29 Oct 2024,Terrible,jillmcc17,Anastasia,Lip,No
I’m addicted! I love the brand and the quality. I only reapply after eating.,27 Oct 2024,My must have,jessexxy29,Anastasia,Lip,No
The formula is so nice on the lips definitely my fav,26 Oct 2024,Favorite liquid lipstick,kittyqueen2121,Anastasia,Lip,No
Nice but darker than expected. Good staying power. :),21 Oct 2024,Not bad,Kiki393,Anastasia,Lip,No
"This lipstick is beautiful, and very easy to apply.  Does not dry at all, I applied a gloss over it and it lasted all day!  Will continue to buy this in other colors.",21 Oct 2024,Great formula,halicet,Anastasia,Lip,No
"Very chalky. Looked terrible and ended up returning.
.",19 Oct 2024,Dry and chalky looking,TheBurgundyBook,Anastasia,Lip,No
"ABH makes amazing products.  I heard these were kinda dry and it was someone I worked with so i trusted her opinion. BIG MISTAKE....when she came out with these darker beautiful colors later on. I was like wow. I knew these had silk and that's not an drying ingredient. Itnhelps smooth your skin, and condition. The trick with these is you must put on a thin layer and DO NOT rub your lips. You pat it on if you need more or smoothing out. I've never had an issue with smudging. Now I wanna try with her lip glosses a bit nervous but she usually formulates everything to mesh well. I'm gonna put a light amount of lip gloss and I'm hoping it won't smear. I bought Rosy Mauve and im so impressed because the color is not you're typical rose mauve. I typically don't like these colors but this HAS DEPTH. And I'm a medium to high contrast.  So light to medium tone, darker hazel eyes, dark brown hair. I feel this color will compliment more skin tones. Good job ABH!",19 Oct 2024,Great formulation,KoreanEwok,Anastasia,Lip,No
"I own almost all of them huge fan , however how they look in the website is very off as in person so I did my best to swatch some so u can compare and see irl what they look like",15 Oct 2024,Big yes,essrahh,Anastasia,Lip,No
loving the new shade. very beautiful 😻😻 I instantly got this shade at the store,4 Oct 2024,Very Beautiful Pomegranate color,IZoyaar,Anastasia,Lip,No
Love how soft the lipstick is! It’s matte but soft. The color is gorgeous for fall. Love it!,4 Oct 2024,Love it!,Sapphire112,Anastasia,Lip,No
Very light. Very matte. Didn't like the look or feel.,1 Oct 2024,,queenaida,Anastasia,Lip,No
Creamy and the color is amazing. It enhances your makeup.,29 Sep 2024,Créamy,Franksheska,Anastasia,Lip,No
Best velvet lipstick! I pair this with CT lipliner in iconic nude and it serves!,23 Sep 2024,Holy Grail,bassie,Anastasia,Lip,No
"Pure Hollywood is described as ""pale mauve nude."" I would describe it as a medium toned pinkish brown. On my pale skin, it's kind of blech. Better when blotted with a tissue, but still not something I expect to be reaching for. Definitely darker than it appeared based on the sample photos! I also bought Kiss and had the same issue with it being darker than the photo. I was excited to receive these, but pretty disappointed by the colors.",23 Sep 2024,"""Pale"" isn't really pale...",BostonClem,Anastasia,Lip,No
Great velvety liquid lipstick. Does not crack on your lips. Definitely recommend!,22 Sep 2024,Amazing,AleF16,Anastasia,Lip,No
"Need them all. Many liquid lips are drying, not this. Applicator is beautiful for lining and filling in. The formula is creamy and not drying at all. And lasts a really long time. Suede like formual glides on.",22 Sep 2024,I would DEFINATELY recommend this.,Daspen,Anastasia,Lip,No
I love this lip stick it has such a beautiful matte finish and is kinda brownish and it just looks so gorgeous with my tanish fair skin and I just love it so much,22 Sep 2024,Every day go to lipstick,happyjoyfulgirl,Anastasia,Lip,No
"After using this product over the last few weeks, I am loving it. The colors are amazing, doesn't dry out your lips, yet does dry to a matte finish and stays on all day. I use coconut oil to remove it. It's A-MAZE-ING!",22 Sep 2024,Amazing product/ beautiful colors,amy97021012,Anastasia,Lip,No
"mmm… nice color, but It is not the color that appears on the cover of the lipstick promotion. I I was expecting a bright hot pink.",20 Sep 2024,Color fake,AddyGummy,Anastasia,Lip,No
"I have been on the hunt for a dupe for the Tarte Lip Paint in Birthday Suit because it got discontinued awhile ago and I found an old one in my collection while getting rid of old makeup. It was my absolute favourite nude pink for me because it was a warmer pink shade that didn’t wash me out. I also liked the formula because it had a “softer” looking effect on the lips that is different from lipstick and felt good on the lips. 

I gave this product a try (shade: Pure Hollywood) and swatched next to each other, they are very similar (ABH on the left, Tarte on the right). I would say the tarte one is maybe a shade darker and a touch warmer/peachier, however I still absolutely love Pure Hollywood. It’s not an exact dupe for the colour, but it is a relatively similar formula that applies like butter and gives that soft, diffused look on the lips. It slightly emphasizes the lines on my lips in the photo cause my lips are a tad dry, but I find in person they look flawless. I think it has pretty good staying power as well, compared to the tarte one, especially considering it isn’t transfer proof or anything. 

I am overall super happy with this product as it does make me feel beautiful and I’d love to try some more shades 🫶",15 Sep 2024,,LynnNhi,Anastasia,Lip,No
"Absolutely love the color of this product! It gives a really nice beige look and the soft edge when I blend it to create a cute ombré . Texture wasn’t too bad for me, very soft and smooth. A great addition for me!",12 Sep 2024,I love it!,PeanutsMum,Anastasia,Lip,No
Loved the formula super creamy however I left lip color everywhere and I didn’t like that loved the shades of course super versatile other then those small gripes it has a semi finish and the pigment babbeee I was shook,11 Sep 2024,Meh,Ladyzigzag2012,Anastasia,Lip,No
Not sure why liquid lipsticks still need to be so drying in this day & age.,9 Sep 2024,Very drying.,Sym16,Anastasia,Lip,No
This is absolutely an amazing shade. Peachy brownish nude shade.!,9 Sep 2024,Beautiful shade,vcosmos,Anastasia,Lip,No
"I bought this a few weeks ago. I absolutely love it! The color is beautiful and the consistency is perfect. It doesn’t dry my lips at all, it doesn’t settle in my lip wrinkles it looks smooth and feels like butter on my lips! It is not long lasting but that doesn’t bother me at all!",5 Sep 2024,A must have,vGalicia,Anastasia,Lip,No
"I really like the texture and the look of this but the color is kinda beige.. I was hoping for a pinkier tone and this is almost like a concealer shade.. but it feels amazing, it’s almost transfer proof so I can’t review badly.. it’s great I just don’t find my shade :(",3 Sep 2024,"Not my shade, almost like concealer",ramsayk87,Anastasia,Lip,No
"This is the best lipstick I have ever worn and I have tried a ton! It does NOT dry out your lips at all and it lasts for my whole shift of 8+ hours, ever after eating. Just make sure you moisturize your lips with Vaseline or chapstick before applying. I have very fair, reddish skin and the shade Rosy Mauve is a great choice if you're thinking about which one to get. I get compliments everywhere I go.",29 Aug 2024,A must- have!,ajwoods244,Anastasia,Lip,No
I don’t typically write reviews (but read them all day lol). I absolutely LOVE this lipstick. Just buy it!!,25 Aug 2024,LOVE,Plee18,Anastasia,Lip,No
"I’m so glad someone finally created a liquid lipstick that is actually lightweight AND comfortable. I wore this all day for a wedding, and my lips didn’t feel dry and tight. While it isn’t transfer-proof, it’s easy to reapply without any flaking. My only complaint? Needing a red!!",23 Aug 2024,"Finally, a hydrating liquid lipstick!",DeezSteez,Anastasia,Lip,No
"I love the formula of these lipsticks however the actual color if this one (Rosy Mauve) is somewhat misleading.  It’s much darker than pictured.  Still, great formula just need a true pink/rose color.",22 Aug 2024,Great Formula but Color “Off”,lpontiac,Anastasia,Lip,No
"Goes on smooth and stays on a long time. Has a velvety texture. If you like matte lipsticks and wand applicators, this is a great option.",15 Aug 2024,Smooth and long lasting.,Mobraves,Anastasia,Lip,No
I love this product and I would absolute buy this again. It is velvety against my lips and the color payoff it’s truly amazing.,14 Aug 2024,I am glad I bought this,Shishi3,Anastasia,Lip,No
The color is absolutely beautiful! unfortunately this formula is not long lasting and has to reapplied often. I would recommend it to people who are not eating or lip lickers.,5 Aug 2024,"Color A+, Formula... C-",SadrianaCat,Anastasia,Lip,No
"I love this product and formula! I fortunately it does not work on my lips, it accentuates the lines.",3 Aug 2024,,SigmaSis,Anastasia,Lip,No
I am in love with this color. It’s beautiful. My sister love the color too. It’s like a summer color. 💄,2 Aug 2024,Must buy love the color,LizR12,Anastasia,Lip,No
"Make my lip
Feel very dry and peel.. I dont know why. But the color is nice",23 Jul 2024,,marisol90,Anastasia,Lip,No
Very smooth application and doesn’t dry/crack on your lips. I love a good matte lippie so this + MAC chestnut is chef’s kiss! Feel free to check out my IG for more inspo! @duttydes :),22 Jul 2024,Go to lippie!,Dessie369,Anastasia,Lip,No
The shades like Peachy Nude and Pink Sand are ones I gravitate towards but the formula makes my lip peel and I don’t think I have dry lips. Please reformulate,14 Jul 2024,Drying,duyenizzle,Anastasia,Lip,No
Love this color so much! The product itself is so so good. They’re nothing like their old liquid lipsticks. They aren’t super drying but still have the velvety feel. They also last extremely long.,13 Jul 2024,Bring back Liquid lipsticks!,xklox,Anastasia,Lip,No
This is possibly the worst lip product I’ve purchased in years. The colors are nothing like what you see online. The rosy mauve is a weird brownish red. The consistency is like pudding and goes on uneven and patchy. Adding more product makes your lips feel heavy and weird.,11 Jul 2024,Worst lip product in years,celtic,Anastasia,Lip,No
I love this product.is nice on  stays put.colors are neutral,11 Jul 2024,very nice lipstick,breezybear,Anastasia,Lip,No
"I recently tried the Anastasia Beverly Hills Lip Velvet Liquid Lipstick in Crush and Parchment, thanks to Bzzagent. The packaging is sleek but shows fingerprints easily. Opening it revealed a pleasant light coffee scent. The formula is lightweight and matte without drying out my lips, offering smooth application and full coverage in one swipe.",10 Jul 2024,Suprised!!,eptran,Anastasia,Lip,No
"This is the consistency of a matte lip cream, think the Mac powder kiss liquid lip. This one is a bit more matte feeling but I don’t find it drying , but I also don’t have dry lips. Although there is transfer as any lip cream I find the color lasts very wellcream",6 Jul 2024,I love it,liftinglady,Anastasia,Lip,No
I was not impressed by this formula for the price point. Color was kinda blah. It was kind of gooey and and unpleasant. For this price I’m going to need more.,28 Jun 2024,I wanted to love it.,mummakat,Anastasia,Lip,No
"This product was give to me for free from BzzAgent in exchange for my honest review. I received two shades, “parchment” (warm brown) and “crush” (pinkey nude) and although the colors were bold and beautiful they did not last on the lips. The formula is soft and creamy. Almost like a moose, but the texture never dries down at all. The product ends up coming off while drinking and eating and only lasts on the lips about an hour before you need to reapply. It is definitely hydrating and feels good on dry lips, it is not your go to for a matte long lasting lip productand beautiful",25 Jun 2024,"Beautiful formula and colors, but not long lasting",Kayohxo,Anastasia,Lip,No
If I could give less than one star I would 10/10 for consistency but the color is way different than pictured it is so dark. I bought this because it reminded me so much of my wedding lipstick my makeup artist used. This on the other hand is literally brown,25 Jun 2024,,aayahkhanfar123,Anastasia,Lip,No
"I was so excited about this product because the color was perfect. Trying to find a rosy mauve is an unending quest. Every time I find the right color,right formula,right application, THEY DISCONTINUE that product😢
I guess I didn't understand the texture was gonna be so DRY and the color ON was nothing like what the tube promised. 
Back to the search",25 Jun 2024,Very disappointed.,jace5223,Anastasia,Lip,No
"It's so pretty and it's not drying as matte products usually are, Rosy Mauve is the perfect everyday shade for a pop of color",21 Jun 2024,,kirankbeauty,Anastasia,Lip,No
I purchased Rosy Mauve and it is flat out brown or dark nude. Doesn't match the photos. It's thick and feels a bit dry on my lips. The bottle looks fancy is about all I can say.,20 Jun 2024,Rosy Mauve is brown.,LainieCA,Anastasia,Lip,No
This formula truly deserves 5 stars. True to its name - this lipstick gives a velvet finish. I was surprised how moisturized my lips felt after wearing this. It gives a nice smooth finish.,20 Jun 2024,Beautiful formula,glowahontas,Anastasia,Lip,No
"The color looks more peachy in the pictures but it is actually more brown, like really brown. It's very clumpy at first though it does smooth out pretty easily. Personally, what really ruined it for me was the weight of it on my lips. I put it on one half and my new Givenchy Le Rouge Interdit Cream Velvet Lipstick on the other half and the difference was extreme. I'm giving it two stars because it's pretty, even if it wasn't the color I thought it was. I'm a smear it on and forget it kind of gal, so this is not for me, but if you don't mind putting in a little more effort and feeling like you have something on your lips, you might light this.",18 Jun 2024,Really wanted to love this but...,Dulzebel,Anastasia,Lip,No
"Really pretty! I was comparing this, Fenty and Patrick Stars liquid lip to see where I wanted to buy more shades from. I will say the formula of this one was my favorite. Feels velvety and didn’t dry and settle into my lip lines. The other 2 did outperform it on a wear test with PS not budging all day. That’s not to say this one didn’t put up a fight though. It lasted hours but by lunch it was time to reapply. I will purchase more of these because the formula is so good",8 Jun 2024,Smooth and pigmented,tmint21,Anastasia,Lip,No
"Great application and after look however it fades away super quick, carry it with yourself so you can re-apply every couple hours. Light and smooth to wear.",3 Jun 2024,,divneetk,Anastasia,Lip,No
I had to wear the right lip liner for this color to work but I do love the formula,27 May 2024,Beautiful formula,chrissy102490,Anastasia,Lip,No
This is probably one of the worst lipsticks I’ve ever worn. It is REALLY hard to get the product on my lips. It makes my lips look cakey and just awful.,19 May 2024,,Elizaabethb2,Anastasia,Lip,No
Love this product wish it had Alittle more scent with this liquid lipstick,8 May 2024,,Krissyyy,Anastasia,Lip,No
"Anastasia Beverly Hills kindly gave me this liquid lipstick for free so that I could review it. 

First off, I absolutely LOVE the texture of this formula. It is a nice matte liquid lipstick that feels soft on my lips and doesn't dry them out at all. This particular shade (Crush) didn't work as well for my specific skin tone as I had hoped, however I could see it working really well for someone with a different complexion. It is worth noting that I personally tend to go for more pinky nudes and this shade is more of a true beige (as described), so this shade is also a little bit outside of my comfort zone and it may work well for you if you are looking for a true soft beige and find that those types of shades complement you. 

Overall, I give this a 10/10 on formula, application, and color payoff. I won't count the shade-fit itself (for me personally) against the product as a whole because I think that this is really more a matter of personal preference on my end, rather than a reflection on the product itself. Looking at their other available shades, I already see some shades that I think would work better for me and that I would be excited to try--I think both Pure Hollywood and Kiss would probably be solid picks for my complexion and personal preferences. 

Definitely a product worth trying if you are looking for a new matte liquid lipstick.",6 May 2024,,KristenKay524,Anastasia,Lip,No
"I'm in love with this liquid lipstick. It feels so good and moisturizing on my lips; the colour is subtle and classy, and it lasts for half of a day unless you snack all the time. Highly recommended. I'll be back to buy other colours.",5 May 2024,High-quality product that looks and feels great,Yana23,Anastasia,Lip,No
I have slowly purchased all but one of these lipsticks. They feel so incredibly nice on. They also fill in the lines on your lips and make them look so plump and voluminous. I love love love them!,27 Apr 2024,So good I had to buy almost all of the shades!,Shell987,Anastasia,Lip,No
"This lipstick is so velvety and Matt, but not drying  on the lips. My new favorite lipstick formula.",23 Apr 2024,,partymom12,Anastasia,Lip,No
I couldn’t believe how dry and terrible this formula is. Any is supposed to be luxury but wow this was terrible. Gave my lips bad wrinkles like but h*#e lips.,22 Apr 2024,DRY AS THE DESERT! But lips.,NuthinButLuv,Anastasia,Lip,No
"I absolutely love this lipstick! Love the matte finish. it is very long-lasting, and it feels incredibly smooth on my lips. It doesn't dry them out  Plus, the packaging is sleek and elegant. Definitely my new go-to for any occa",20 Apr 2024,,Rub88,Anastasia,Lip,No
"I gave these lipsticks my best shot because I heard great things about the formula, but sadly, none of the shades worked for me. It was a surprise because they looked amazing on me in the store. Despite trying every shade, I ended up returning the two I bought. However, if you’re a fan of soft matte lipsticks, these are worth a try. Hopefully, they’ll expand their color range soon, so I can find my perfect match.",19 Apr 2024,,Bazila,Anastasia,Lip,No
"Pure Hollywood is amazing. Perfect matte nude. Looks beautiful, smooths out lips, and stays so well. More colors please!!",18 Apr 2024,Yes…just yes,mishunm,Anastasia,Lip,No
Only giving this 4 stars because of the color choices they are all similar and a little too peachy but idk I wear it anyway and it’s exactly like velvet. Stays on. Looks amazing.,17 Apr 2024,,shelbynlou,Anastasia,Lip,No
I absolutely love this lipstick formula. If you liked the Urban decay LO-FI LIP MOUSSE or the Too Faced peach puff diffused matte lip color then you will probably like this one because its very similar. I just wish there are more color options to choose from. The lipstick shows lip lines and I don't care about that but you should skip if that bothers you.,17 Apr 2024,need more colors,cuttygurl,Anastasia,Lip,No
Wears so well! This is an exact match for tartes ‘birthday suit’ that they discontinued. Colors are exactly the same but this wears better and doesn’t dry your lips the same as tartes,15 Apr 2024,Exact dupe for tarte,raerenna,Anastasia,Lip,No
They're soooo soft on the lips. Not drying (for me). I'd love more colours!,11 Apr 2024,Love these!,ehhpril,Anastasia,Lip,No
These shades do not look anything like the swatches when I put them on. They all just look like different tones of brown. Applicator is huge and could be a little smaller.,9 Apr 2024,Swatches are a lie,jillaaayyyyy,Anastasia,Lip,No
"The matte texture feels lightweight. And the texture is not sticky or messy. I chose the color Crush and it’s pretty. It’s not very hydrating on my lips though(the lines are not covered), but I can bear with it.",4 Apr 2024,Kinda lightweight,Wen0218,Anastasia,Lip,No
Great product. It has velvety texture. I would definitely recommend someone with brown skintone,31 Mar 2024,A must have,NilimaPahari,Anastasia,Lip,No
"I really love this lipstick. It’s really long lasting even though It’s not completely transfer proof. It’s has has a matte finish but not 2016 matte and feels soft on the lips. 
I have deep dark skin and this particular shade looks so good on me.",29 Mar 2024,"A beautiful surprise, worth price",fffsm,Anastasia,Lip,No
"I'm obsessed! I love everything about this product. This texture is incredible, really velvet and smooth . The applicator is the best I've ever used, easy to apply even to the corners of the lips. I tested the colors crush (my favorite) and parchment (the darkest). I received sampl s in exchange for my honest review. So.. I will definitely buy!",21 Mar 2024,Love it!,amandaleao,Anastasia,Lip,No
"I’m in love with this new ABH lip velvet in peachy nude! It fills in my lips, smooths over lines and lasts all day. It makes my lip lines almost invisible- think CT lip blur but a better nude shade range.  This product is a matte so if I want shine,  I add gloss over it. It’s the perfect nude color for my complexion and hair color and I love the formula so much that I bought every single shade!!",15 Mar 2024,New favorite lip color for mature lips,cats49,Anastasia,Lip,No
After using this one I have come to love it. It tacks down to a velvet finish. A little drying.,15 Mar 2024,Nice,QueenBeeBae,Anastasia,Lip,No
"The lipstick was gifted to me in exchange for my honest feedback. The formula of this Velvet lipstick has its pros and cons, but for me personally it has more cons to it. While the color is pigmented, and the application is pretty easy, it's not long-lasting at all, moreover it's drying, which was a major disappointment for me. It does feel weightless at first, no stickiness, but the lipstick disappears from your lips quickly, easily transfers to everything and leaves your lips dry. That's not what I'm looking for in my lip products. 
Additionally, orange undertones don't work well for my pale skin, thus I wasn't excited about the color either.",14 Mar 2024,Not a fan,Ginger007,Anastasia,Lip,No
So good. I picked up parchment and peace amber soooooo good. They have became my favorite lip products of the year. I can say if you have one or the other you don't need both. I would recommend parchment for sure.,9 Mar 2024,,BV23,Anastasia,Lip,No
"Do ya'll remember the hype over NYX Soft Matte lip creams? Yes. This is that-- but the luxury version. I have Parchment (too warm for my skin) and Crush (which similar to the vibe that the London/Abu Dhabi shades give from the NYX). But when I say it's long wearing, I mean it! I apply it in the morning and it lasts through my work day, lunch, the gym (and sauna), until I shower. It doesn't cause peeling either, but make sure your lips are moisturized prior because it is soooo much thicker than the NYX. Velvet was the right word to market it.",7 Mar 2024,Older Sister to the NYX Soft Matte Lip Cream,Maymaker,Anastasia,Lip,No
Positives: Highly pigmented color that is a flattering nude for me (golden undertones)  Negative:I prefer liquid lipsticks so that I don't have to reapply constantly.  However this liquid lipstick comes off just like regular lipstick.,7 Mar 2024,"Wanted to love it, but one big negative",DryHeatChick,Anastasia,Lip,No
"It's been a long time I haven't had matte lipstick but Anastasia' product never disappointed me. The color is pretty, smooth texture make my lips like filter when I wear it❤",7 Mar 2024,long lasting lipstick,Orinn,Anastasia,Lip,No
hate the texture sooo much- shows every crack you have and its so drying- returned,2 Mar 2024,no,camseidman,Anastasia,Lip,No
I really wish I loved it but sadly I do not. It does have a weightless feel to it but is extremely drying. I came on to see if this was a problem for just me but seems like I’m not the only one. I love the color though,29 Feb 2024,Too dry to love it,goblover,Anastasia,Lip,No
One of my favourite they last so long and they are so creamy I bought 5 colour in it,28 Feb 2024,,bajwam,Anastasia,Lip,No
Beautiful matte color. Stay on my lips for more than six hours. Highly recommend trying their new shades. I get compliments and questions every time I wear them.,27 Feb 2024,Long stay lipstick ￼,NhiNguyenLe,Anastasia,Lip,No
I absolutely love this formula! the colour is also super beautiful. its also super long lasting.,26 Feb 2024,,coffeeaddicttt,Anastasia,Lip,No
