ReviewText,Date,Title,UserID,Brand,Product,CelebrityBranded
It left my lashes not clumpy or dry at all! Both sides are amazing on their own but together are unstoppable!! You use the curl then volume and omg! My favorite by far.,16 Jun 2024,How to have great lashes,kadence1212,Huda Mascara,Mascara,No
"Great product, for someone who has thin lashes or not voluminous eye lashes also great for brows",12 Jun 2024,,Samram45,Huda Mascara,Mascara,No
Gives a false lash effect! I have gotten so many compliments on my lashes since I started using this. Will definitely buy again,11 Jun 2024,Get it now!,Arya0,Huda Mascara,Mascara,No
"I love Huda beauty products, and this mascara is great no complaints about it at all. Will I get it again? Yeah maybe if I can’t find any other mascara that works better.",8 Jun 2024,,Sandrajen,Huda Mascara,Mascara,No
"3rd Time Buying. This is ""It"" that one mascara you look for but can never find. 
   I have little to NO eyelashes. I'm over 50++++ and they're Gone, this makes me feel like that's not the case ca",21 May 2024,My 17 years old and I both love it!,AngelaShapiro,Huda Mascara,Mascara,No
"I'm on my second purchase of Hudson Beauty Legit Lashes and I absolutely love it! This mascara definitely extends my lashes and gives them incredible volume. However, I have noticed that it tends to transfer a lot onto the top of my brow where my lashes touch and also on my under eye area. Despite this, I keep coming back to it because the length and volume it provides are unmatched. If you’re looking for dramatic lashes, this mascara is worth trying, but be prepared for a bit of smudging",14 May 2024,,JessMaReal,Huda Mascara,Mascara,No
"This is a horrible mascara, I’m not sure if it’s because of my constant wear or makeup removal but this mascara has my littéral eyelashes falling out. I’m not sure how or why but it’s heavy on my lashes and after a good year of wearing the mascara, I have lost many eyelashes and my eyes look empty. I would not recommend",10 May 2024,Lost many eyelashes,Monalisaisloved,Huda Mascara,Mascara,No
"I feel as though it holds a curl pretty well and it definitely does give me some length, and separates super well. I would recommend using the volume side and then the length side, the volume side goes on kind of thicc",9 May 2024,Love the Length+Curl side,Jayj527,Huda Mascara,Mascara,No
"Mascara Flakes off. My eyes looked like a raccoon. Wouldn't recommend. 

Color- Extreme Black",28 Apr 2024,Flakes off.,cynlovesyou,Huda Mascara,Mascara,No
"This has become my favorite mascara. I got a sample and loved it so much, it's a staple product for me now. I like to layer mascaras and this one is a great first layer (the curl and lengthen side). My only complaint is that the mini is ALWAYS out of stock and for some reason it works a thousand times better than the full size.",22 Apr 2024,Mini Must Have,cruizensnoopy,Huda Mascara,Mascara,No
I got this as a gift and now I use it everyday and I love it 😻😻,17 Apr 2024,,yesiel,Huda Mascara,Mascara,No
Great mascara and I bought this multiple time but a bottle doesn’t last long and dries out + becomes flaky after like 3ish months,11 Apr 2024,,Sara25323642,Huda Mascara,Mascara,No
"Worked great when I first started using it- over time, I found it to be dry and hard to work with. It did provide some length for sure!",10 Apr 2024,It did do the job,bobofett,Huda Mascara,Mascara,No
"I have finished this tube. I love to layer mascaras so one that is made for that is ideal to me. The lengthening side is my favorite, it does exactly what it says. I use it with the volume side for a more dramatic lash.",5 Apr 2024,Love layered and lengthening by itself,aangelina3000i,Huda Mascara,Mascara,No
smudges so bad and doesn't really hold the curl. not worth the price,31 Mar 2024,Not good,annac7,Huda Mascara,Mascara,No
I love this mascara because it dries down quick after applying even layering both ends. I hate mascara that I have to wait too long to blink and let dry. I have two full tubes and always get a mascara Sephora set and end up picking this one again.,28 Mar 2024,sample doesn’t do it justice,caligra,Huda Mascara,Mascara,No
"This is not worth the price, it smudges and flakes so bad and it doesn’t hold the curl. It looks good at first but it does take a lot of building to get it a good spot.",25 Mar 2024,Eh,kenzieeee0109,Huda Mascara,Mascara,No
I am very much a mascara girly and this one here checks all the boxes. It is buildable which is great. It gives false lash vibes without the cost and commitment. I absolutely love and now has become my go to mascara. It does not smudge/transfer easily and wears nicely even in gym/workout conditions. I highly recommend 10/10,24 Mar 2024,SIMPLY AMAZING,1sassynerd,Huda Mascara,Mascara,No
I'm in love with this mascara and I'm disappointed because I feel like Huda is phasing it out. I'm not a fan of the new one 1 coat wow it's way too wet. Legit lashes really make me look like I'm wearing false lashes it's the best!,24 Mar 2024,The best lashes ever!,TatianaBeauty89,Huda Mascara,Mascara,No
"Dries out!! I received a sample of this mascara with an online purchase. When i tried using it, i pulled out the brush and it was complete clean and dry!! I opened the sample container and there was the mascara product hard and dried stuck to the packaging.",21 Mar 2024,Dries out in container,daisya92,Huda Mascara,Mascara,No
"This mascara is AMAZING the length, volume and curl that my  lashes get is beautiful.The only thing is that it is pretty messy and if your eyes water it will smudge.Other than that it is beautiful",20 Mar 2024,GREAT lashes,KJJ7,Huda Mascara,Mascara,No
I wish I could give it zero stars!! This product is horrible. It is super dry and the bristles feel like hard plastic. The smell is super strong and chemical like and the texture is dry like sand. PLEASE SAVE YOUR MONEY and buy literally any other mascara this was sooo bad.,19 Mar 2024,"Horrible, so dry",nikkiy88,Huda Mascara,Mascara,No
I bought this mascara a few times and really liked it at first. But I realized after using it for a few months that it’s been really damaging to my eyelashes and made a lot of them fall out. I would not recommend.,19 Mar 2024,Bad for your eyelashes,jsack314,Huda Mascara,Mascara,No
"For everyone writing a review on the little sample packet- don’t you dare not give this mascara the stars it deserves! Sorry your packet dried out- but the REAL mascara that you’re reviewing is outstanding. 

The curl & length side literally does exactly that! It is a true, separating mascara that lengthens and separates. I have long but sparse lashes that love to clump and curl & length side is the holy grail. 

Then, when you need volume (like me!!) the volume side maintains the separation from the Curl & length side, but plumps sooo well. I pair it with other mascaras when I'm in a pinch to add fullness! My lashes look like falsies when I layer with both! I try to save the awesomeness for special occasions but I always wind up going to it for the daily look!!",16 Mar 2024,Ignore the “sample” reviews!!,Chandler925,Huda Mascara,Mascara,No
Doesnt clump and separates my lashes beautiful while giving me volume. Love it.,15 Mar 2024,,rmet,Huda Mascara,Mascara,No
"I was really excited to try this & buy the full size but the sample came completely dry. I don’t understand why even make, package, and send out samples if they have nothing in them. It’s such a waste of material and people’s time. Looks like I’m still on the search for my next mascara",12 Mar 2024,Empty sample. What’s the point of sending one?,rmackcc,Huda Mascara,Mascara,No
"I can’t remember where I got it but I know I got it free. I LOVE this mascara! It goes on nicely, doesn’t flake and doesn’t smudge (under normal wear anyways)
However. I do not think it is worth $42. I loved it while it lasted, however now sadly it is past its prime and needs to go in the garbage.",10 Mar 2024,"Amazing product, but not for the price",ssg14kig17,Huda Mascara,Mascara,No
"I would love to try this, but the free sample was all dried up, empty!",9 Mar 2024,Nothing to sample,MWSephora,Huda Mascara,Mascara,No
4⭐️ bc I love everything about this mascara besides that it transfers onto my lids EVERYTIME! I will say both side of the wands are great but legit lashes is my fav & will repurchase for that reason,9 Mar 2024,,rybbrows,Huda Mascara,Mascara,No
Loved this better than Maybelline. Tried it out without high expectations and both sides have a good wand and great formula.,8 Mar 2024,Perfect for everyday use,shayscorner,Huda Mascara,Mascara,No
I received this mascara as a sample and I’m so disappointed that it was dried out. I was really excited to try it out.,7 Mar 2024,Disappointed with the sample,colondres,Huda Mascara,Mascara,No
The sample was empty. I am completely baffled! I was really excited to try this mascara. What a bummer…,6 Mar 2024,Empty sample,beautyluv19,Huda Mascara,Mascara,No
I picked this out as one of my samples from a recent order and all of the product was dry. No use at all. This is hurting them first for the bad reviews and if we cant use the product they are just  losing business. Spend the,6 Mar 2024,Not worth it,katiefanggg,Huda Mascara,Mascara,No
I never received my sample in my order and I was looking forward to it,6 Mar 2024,Bummer,NazSabri,Huda Mascara,Mascara,No
I also received this sample in my recent order and found them both dry. I even cut it open thinking “is anything in there?” I combed my eye lashes with the brush. That’s about it 😂,6 Mar 2024,,Radmom8,Huda Mascara,Mascara,No
Would love to have tried this but I received a sample that was comply dry/empty.,5 Mar 2024,,skcanderson,Huda Mascara,Mascara,No
Would love to have tried it except my sample was completely dried up. Guess I won’t be buying!,3 Mar 2024,,ged0709,Huda Mascara,Mascara,No
I received a sample that was completely empty. Very disappointed as I was looking forward to trying this product for future purchase.,3 Mar 2024,Empty,TremaineM,Huda Mascara,Mascara,No
I received a sample that was completely dry/empty.,2 Mar 2024,,VLangdeau,Huda Mascara,Mascara,No
Free sample completely empty. Not dry…empty. So frustrating to want to try a new product and not be able to.,2 Mar 2024,Free sample dud,letsfly,Huda Mascara,Mascara,No
I never received my sample with my order. I called customer service for assistance and they offered zero help to get the sample to me because it was “not worth it to them to ship it out” even though it was still available and I clearly ordered it with my other items. I guess I should have stuck to ordering from Ulta.,2 Mar 2024,Never received item,CZCC,Huda Mascara,Mascara,No
Did I get a malfunctioning one? It was dry and it did very little to my lashes. I pulled open the container and it seemed that either the containers were empty or something like a hard bootblack polish was inside. What am I missing,1 Mar 2024,WHAT?!,SapphireSavvy,Huda Mascara,Mascara,No
"Got a free sample with my order and it’s complete EMPTY, can’t even say it’s dry cause theirs absolutely nothing , I wasn’t even able to try it , huda do better",1 Mar 2024,No,beautyaddict81,Huda Mascara,Mascara,No
It is quite devastating that you gave me an empty sample!,1 Mar 2024,,AriellaDee,Huda Mascara,Mascara,No
Thank you for the empty sample and wasteful packaging.,29 Feb 2024,,brazzbabe,Huda Mascara,Mascara,No
"make your lashes very long, i love the curl and length side.The brush for the mascara are amazing! if you wear mascara a lot i suggest the bigger one if not the smaller one is better choice.",9 Feb 2024,A MUST HAVE MASCARA,lopin,Huda Mascara,Mascara,No
This would be the perfect mascara if it only came in brown as well.  I am a light ginger with very fair skin and black mascara is not a good look at any age for this color combination.,7 Feb 2024,,oldgal65,Huda Mascara,Mascara,No
"I would have loved to give this product the 5 stars it deserves, however, it dries up faster than any other mascara I’ve used in the past. When it is fresh, it is thee best mascara I’ve tried. After a month, it’s chunky.",3 Feb 2024,,Sarz19,Huda Mascara,Mascara,No
Absolutely stunning i simply loved it. I highly recommend this mascara.. ♥️♥️,1 Feb 2024,A must have,Sob313,Huda Mascara,Mascara,No
"Before getting a full size i got sample size it worked magic for me . Now i got full size mascara the quality the brush is even better then the sample size and the results are even more stunning and sexy .
doesn’t give off the",29 Jan 2024,Absolutely ❤️,kaynat01,Huda Mascara,Mascara,No
I LOVE this mascara. I’ve been trying to find a mascara that would make my eyelashes long AND hold a curl! This mascara has done that for me. Def will be buying again.,29 Jan 2024,,freddiebow,Huda Mascara,Mascara,No
"Id give 0 stars , completely aweful for contact lense wearers torture. Clumps, burns, eye irritation, runs, doesnt stay put. Terrible brush pokes you in eye. I tried to clean my contacts and put back in yesterdayand then it did it again all the clumps and products irritated my eyes then I had to go home from work wash my face and get my glasses. True story dont buy.",27 Jan 2024,Absolute torture terrible,sephoragirl145,Huda Mascara,Mascara,No
"I’ve been using this product for years! It is my absolute holy grail, I have decently short lashes and it makes it look like I have the biggest and most voluminous lashes ever.",26 Jan 2024,the BEST mascara out there,,Huda Mascara,Mascara,No
My favorite mascara of all time. Easy application and if you do smudge it it’s easy to get off. Lashes look good all day and if you do end up sleeping with it on it’s not smudged all over the place.,20 Jan 2024,Just buy it!,BrandyM13,Huda Mascara,Mascara,No
"I have been a loyal user of this mascara for several years, and I must express my disappointment with recent changes in its formula. Whether the product has undergone reformulation or not, the results are not as impressive as they used to be. In the past, I received countless compliments on how this mascara significantly lengthened my lashes. The current performance is subpar, and I find myself questioning if it's the same product I once loved. The mascara, which was once a standout in my beauty routine, now falls into the category of an average product.",18 Jan 2024,Disappointing,MegSto,Huda Mascara,Mascara,No
"I absolutely love that this product allowed me to sample 2 mascaras at once. Though I only really liked one of them (volumizing!!), it is an overall great product to sample new mascaras.",16 Jan 2024,Good but a bit pricey,avaeo,Huda Mascara,Mascara,No
"I recommend this mascara to everyone, it’s a must have. Love ittt! I love that it has 2 sides , one makes my lashes very long and one makes them super thick. Will only be buying this mascara from now and on.",15 Jan 2024,Must have mascara,riri2019,Huda Mascara,Mascara,No
"I’ve tried many mascaras (Tarte, Lancôme, Dior, Benefit, YSL, Fenty, Too-Faced, Givenchy etc) and, while some come close, none compare to this one. It doesn’t clump, flake or dry out in the tube. I also like the bigger handle size - easier to use than the small tubular ones. I also being able to have the option of changing up my look by using either the volumizing wand for a night out or using the curl and lengthening wand for work. I’m a fan of this mascara!",31 Dec 2023,Save some money and throw your lash primer away!,Hamerlady,Huda Mascara,Mascara,No
Are you sure the name isn’t Double-Ended Clumping and Flaking Mascara?,27 Dec 2023,Any other mascara,bigskygirl,Huda Mascara,Mascara,No
It’s really good and it makes your lashes really long,13 Dec 2023,I use it after everything,MalakNaami,Huda Mascara,Mascara,No
"Please dont buy this product!! its really chunky, barely does anything, and gets everywhere. It also gave me two styes, and a ton of irritation.",8 Dec 2023,Not worth it,chloefiester,Huda Mascara,Mascara,No
This was the first time that I had ever used anything from the Huda brand. Unfortunately I wasn’t impressed with this mascara. It took several coats and my lashes weren’t separating. I ended up giving it to my daughter.,3 Dec 2023,That’s not it-Next please,Jaxmic6822,Huda Mascara,Mascara,No
"Maybe I’m missing something? This has some amazing reviews but it does not work for me. Would like to know how everyone is applying this. Using both sides, etc? Unfortunately this does not lengthen my lashes like others",28 Nov 2023,Not working for me,julliette88,Huda Mascara,Mascara,No
"ITS AMAZING!!! I’ve tried a lot of the famous and higher end mascaras and nothing tops this!! It doubles the length and volume of my lashes and no matter how many coats I put, it doesn’t clump!!",27 Nov 2023,MY FAV! NO CLUMP,tootakz,Huda Mascara,Mascara,No
Hands down The best mascara ive ever had! I tried so many expensive brands but huda beauty mascara is by far the best of the best!,24 Nov 2023,,Briannovv,Huda Mascara,Mascara,No
"This mascara is over priced, dries out fast and does not stay in place.",18 Nov 2023,Not for me,Jenbell15,Huda Mascara,Mascara,No
Looks great. I love both sides and when I want that fake lashes look I use them both together. Sometimes when i want a more natural look I just use one side. It is my go to mascara.,16 Nov 2023,Must-have Mascara,Malalmamori,Huda Mascara,Mascara,No
"Best mascara! It does exactly what it claims - adds volume, curls and lengthens! No flaking or drying! I’ve tried a lot of mascaras and this is by far my favorite. Adds curl but also maintains curl throughout the day!",11 Nov 2023,Buy it!,COWGIRLRACH92,Huda Mascara,Mascara,No
PERFECT i love it and it gives the most effortless beautiful lashes ever,5 Nov 2023,,NewJersey1234,Huda Mascara,Mascara,No
"I’ve never tried a product from Huda Beauty that I didn’t love, but this mascara is legitimately on another level. I like the double-ended tube which allows adaptability between lighter and more dramatic looks, and I love how long-wearing it is, especially considering that it’s not waterproof. I wish Sephora still sold the top coat that seals everything in, but fortunately you can buy it directly from the company, so it’s not hard to get. I hope this mascara never gets discontinued, because I can’t imagine using anything else.",3 Nov 2023,"Beautiful, natural-looking lashes!",CrimeDoer,Huda Mascara,Mascara,No
This is the BEST Mascara I have ever used in my entire life!! Seriously! SO many people were asking me if I got lash extensions! This mascara will last you for so long too! Worth the money and gives you amazing long and full eyelashes!!,2 Nov 2023,Must have!,Jas1995,Huda Mascara,Mascara,No
I received the free sample… Which was a completely dried out tube of nothingness. Wouldn’t spend money on it.,26 Oct 2023,Dried out product,Keelz79,Huda Mascara,Mascara,No
"I'm rating this only a 3 because of my most recent purchase. This is my fourth time buying this mascara and this last purchase, the mascara was dry after 3 uses. I did not leave the bottle open and it was not expired. All the other bottles were amazing, but this last time was really bad. And for the amount you pay for the mascara, it should not dry out as fast.",24 Oct 2023,Might have been a bad batch?,mrskalique0218,Huda Mascara,Mascara,No
my favorite mascara!  I love the two options in one item!  best mascara ever,18 Oct 2023,must have mascara,HaliMayZay,Huda Mascara,Mascara,No
"This mascara is so good that I have bought it over and over again. You look like you are wearing false eyelashes. Use the volume end first, then apply the lift and curl to finish the look. You will not be disappointed! I highly recommend trying this mascara!",18 Oct 2023,My go-to mascara! The only one I buy!,DebH52,Huda Mascara,Mascara,No
"I love this mascara so much! Both wands on their own will make your lashes long and curly, but applying them together really makes your eyes POP! It does not clutter either which is another thing I love about it. Nor does it flake. This is my second purchase and I haven't found any issues with it yet.",12 Oct 2023,My Go-To Everyday Mascara,nammuri,Huda Mascara,Mascara,No
"Please be careful, I’ve never in my life gotten a stye that turned into a chalazion because of this horrible thing. I knew something was off because the consistency of this thing is so thick. Disgusting.",11 Oct 2023,Be careful will give you a stye,Laurazarateln,Huda Mascara,Mascara,No
Do not waste your money!! I tried this when I usually use Benefit or Charlotte Tillbury. Drugstore brands are better than this product. Made my lashes thinner and was super clumpy.,21 Sep 2023,Not worth the price point / def no Legit,dlong1008,Huda Mascara,Mascara,No
Honestly haven’t had to wear false lashes since using this mascara! My only issue is it’s extremely hard to remove. I high recommend FRESH Gentle Soy Face Wash. That works wonders removing the mascara,17 Sep 2023,Great! But need a really gentle make up remover!,Lyndacece,Huda Mascara,Mascara,No
Amazing mascara. Gets the right amount of product I want on my lashes. Leaves lashes with amazing length after application. (+ being curled),17 Sep 2023,IN.LOVE.,amira09,Huda Mascara,Mascara,No
"Was excited to try the sample I ordered. Always great to try before you buy. Was very disappointed when I opened both tubes. They were completely dried out. Unfortunate, because now I won't spend money on the full size mascara.",22 Aug 2023,Disappointed,Bhollett,Huda Mascara,Mascara,No
Love this product! I love how it looks and the color and it’s not clumpy at all. It’s definitely worth the money and it’s a good product and formula! I definitely recommend! 😁,21 Aug 2023,A must have in my makeup routine and collection!,hdjs,Huda Mascara,Mascara,No
"This is the best mascara I have ever used. I like the 2 sides and it lasts a long time. It makes my sparse and puny lashes look much longer and thicker and no need for false eyelashes. It's a bit expensive compared to store bought mascaras like Loreal or Maybelline that you can buy at stores like Walgreens or CVS, but if you need that extra lash, you gotta do what you gotta do!",15 Aug 2023,Love the way it increases volume and length,Lori531,Huda Mascara,Mascara,No
"Wow! I didn’t curl my lashes or use a primer! This is just a few swipes of mascara on my lashes! These are my natural lashes and they look and feel great! It’s so easy to apply, just make sure to wipe the excess off the applicator before applying!",15 Aug 2023,A must have!,VixenNikki27,Huda Mascara,Mascara,No
I love this mascara. I like that I can use both sides if I want or I can use just one. The application is so nice and I find it doesn’t clump.,8 Aug 2023,,DVandy,Huda Mascara,Mascara,No
"Cute mascara i love both sides, but i love the curl and length side more. flakes SO quickly throughout the day.",6 Aug 2023,Can find better,breezanayelly,Huda Mascara,Mascara,No
"I loveeeeeeeeee itttttt, ojala y pueda durar toda la lifeeeeeeeee…….",3 Aug 2023,Todos los dias al llegar al trabajo lo uso………………….,Savagalo97,Huda Mascara,Mascara,No
"Just tried this for the first time today, and I’m obsessed.",20 Jul 2023,Wonderful,joelenebeans,Huda Mascara,Mascara,No
Long lasting wear! I use both sides and i love how long and thick my eye lashes are,6 Jul 2023,,cr4nkycr4b,Huda Mascara,Mascara,No
"Nothing special, not worth price. Go with a different one.",3 Jul 2023,Meh,alexandra10123,Huda Mascara,Mascara,No
"I only really like to use one and only mascara but this beat it out the park, I have small straight lashes and this mascara gave me so much volume and length to my lashes this has become my new favorite mascara. Giftedbyhudabeauty",30 Jun 2023,,arenita24,Huda Mascara,Mascara,No
Such a great mascara if you’re looking for long and voluminous eyelashes. With one layer it gives the instant curls and dramatic effect. I love seeing my eyelashes long and strong so it’s one of my favorite mascara now! Gifted by Huda beauty,30 Jun 2023,Love this!,lisettarey,Huda Mascara,Mascara,No
"This mascara glides smoothly onto lashes for an even, buildable, and clump-free application. This was received complimentary from Huda Beauty in exchange for my honest opinion. Gripping waxes and 5mm lengthening fibers give an immediate elongated effect while the brush curls and lengthens even the tiniest of lashes for a fluttery effect.",29 Jun 2023,1 Coat Wonder,MrWooWoo,Huda Mascara,Mascara,No
I received the mascara a complimentary from hudabeauty. It really helps to grow and volumize my lashes but it can smudge easily when applied for a long time. It would have been better if it is waterproof coz it heps when the weather is hot. And yeah it is a little bit sticky.,29 Jun 2023,Pink huda mascara,ziriyu,Huda Mascara,Mascara,No
"I was gifted by Huda beauty in exchange to my honest opinion. I just fell in love with this mascara! It makes my eyelashes look big, and not clumpy! This mascara doesn’t leave any marks on my eyelids and stays all day long.",29 Jun 2023,In love with brush,jovita92,Huda Mascara,Mascara,No
"I received this mascara complimentary, gifted by Huda Beauty in exchange for my review. 

I’m not a big fan of the packaging of this product. It’s a bit much and seems to similar to Benefit Cosmetics packaging. That aside, this is a solid mascara and no surprise of the good quality from Huda. Would I spend the big bucks to buy this on my own, no. With a mascara this expensive, it needs to be a great product and look (and make me feel) like I have my life together",28 Jun 2023,Average,pigletgirl156,Huda Mascara,Mascara,No
Gifted by Huda beauty. This mascara is amazing! I leaves my lashes so long and lifted and volumized. It is long lasting and is a really nice dark dark black color. It didn't transfer at all either. Perfect for my straight lashes.,28 Jun 2023,,lb311,Huda Mascara,Mascara,No
always get  compliments on my eyelashes the mini size is perfect,28 Jun 2023,best mascara ever,BelenVictoria,Huda Mascara,Mascara,No
"Thank you so much for the opportunity to try this mascara! I was gifted by hudabeauty I am a notoriously picky mascara user, because I have healthy eyelashes that are short. That said, I still wear mascara every day because I like to enhance them even more.

I've tried many mascaras in my time, and this one is definitely one of my favorites. It lengthens and plumps my lashes without clumping them, which is exactly what I want from my mascara. Good job, Huda!",28 Jun 2023,A new must-have in my routine,UpRhyzen,Huda Mascara,Mascara,No
"I received this mascara complimentary from HUDA Beauty. I wear mascara everyday because I have healthy eyelashes that I like to enhance. Because of this reason, I’m picky about mascara. I like it to lengthen and plump my lashes just a bit without clumping them. This mascara does just that. Good Job, Huda!",27 Jun 2023,,qualityheart,Huda Mascara,Mascara,No
Gifted by Huda beauty! This mascara is amazing! It claims to only need one coat which is true. It helps volumize and length lashes while not clumping them as well. The applicator has two sides gifting the perfect life and false lash effect!,27 Jun 2023,,oliviatpinto,Huda Mascara,Mascara,No
This product is so nice! I really like the mascara it lengthens and volumizes my lashes so much and it only takes one coat! It is a nice mascara I totally recommend. Very nice! nGifted by Huda Beauty!,27 Jun 2023,Mascara,ayrakarimm,Huda Mascara,Mascara,No
This mascara is great for those that want both lengthening and volumizing properties! It is not too sticky and comes in an adorable hot pink package! I wish it were waterproof though. This was gifted by Skeepers.,27 Jun 2023,Solid Mascara,Audrey2203,Huda Mascara,Mascara,No
I was gifted by huda beauty and this mascara has taken my eye lashes from looking sparse to FULL. I love that it is not clumpy and gives your lashes a full look. The color is black and the wand is absolutely incredible. When applying it is super easy to use and great quality,26 Jun 2023,GRWM for full lashes,samilahjones,Huda Mascara,Mascara,No
Loved trying out this mascara. It volumizes my lashes and makes them look so long just after one swipe. I love that I don’t need to do it too many times and it holds up the curl all day. This was gifted by Huda beauty!,26 Jun 2023,Love it,atk21,Huda Mascara,Mascara,No
I am so impressed. This was gifted to me by Huda Beauty to try and I was doubtful it would be that much better than the lash lifting mascara I already use but no it looks like I got my lashes done. I am so excited to make this my go to mascara from now on. It’s in very vanta a great dark black shade. Smitten!,26 Jun 2023,Ok this works!,KaeliinNY,Huda Mascara,Mascara,No
The product itself is not bad but the duel brushes are way to short. I always end up poking myself in the eye when trying to get the brush to my lashes. Hard to explain but the brush is attached to middle instead of the ends so it interferes with applying the mascara. This is a really bad design,17 Jun 2023,Would not buy again,qtpies,Huda Mascara,Mascara,No
"I love the different brushes and how they work together to give you length and volume. When I initially put it on, I LOVE the way it makes my lashes look. However, within hours it looks awful - so much smudging and flaking that by the end of the day I look like I’ve been crying. Then, when I try to remove it with waterproof makeup remover and cleansing in the shower, it never feels like it fully washes off. So annoying and not worth it!!",10 Jun 2023,Only good for a couple of hours,kelsdaniellle,Huda Mascara,Mascara,No
Absolutely love this formula and the wands. Best mascara I've found so far. Water resistant and does not smudge throughout the day. Easy to remove after a long day.,31 May 2023,Must try!,stephhhh87,Huda Mascara,Mascara,No
