ReviewText,Date,Title,UserID,Brand,Product,CelebrityBranded
"This has become a new favourite mascara of mine after receiving it as a stocking stuffer at Christmas ! Now I keep repurchasing it. 
I’m thinking about getting auto replenish now too! 
I really like that make my lashes look dramatic and bright. 
I thinks it’s great paired with more of a deep and intense eyeshadow with like dark rich Fall colours and metallics.  Even better with added shimmer on the top lid the eyes too! Then it  really opened up my eyes. I really  think that way my lashes look bigger and fluffier that way , and really highlighting the pupil.
I would prefer to use the mascara mostly on the top of my lashes and another more precise and detailed mascara on the bottom. 
I also gifted Lash Brag to my Mother and now it’s her favourite too! 
I wonder if they have a dark brown colour , if so I think that could be great doing a more simple , light and sparkly eyeshadow . With the makeup being overall light and minimal, that could help someone if need to make a quick look. I love a bold and dramatic brown mascara with light colours , light neutral tones but also with some smooth pastels too!",5 Aug 2023,Made a Great Stocking Stuffer! Kept repurchasing!,MakeupByMaryMac,Anastasia,Mascara,No
THE BEST MASCARA EVER. I can only compare it with Lancôme quality. I literally had an open bottle for over 6 months and it didn’t dry out. Will definitely repurchase. Good for long lashes not short,4 Aug 2023,,Bissaga,Anastasia,Mascara,No
"I got the sample from a Birthday Gift and loved it but once I bought the full size - it was way to wet and clumpy. 

It also didn’t come off easily, I would often have black residue left in my lashes no matter how hard I tried to wash it off",29 Jul 2023,Wet and Clumpy,valeria11,Anastasia,Mascara,No
Very clumpy and leaves residue on the under eye. Would not buy again,18 Jul 2023,Not a good mascara,Gabdela,Anastasia,Mascara,No
"The packeting it’s great, however by the end of the day I ended up with raccoon’s eye. I like more “ Better than sex” by Too Faced",14 Jun 2023,Just OK,whynotyou,Anastasia,Mascara,No
I had a sample size I really liked so I got the larger size but I find it’s very clumpy.,4 Jun 2023,Nice but clumpy,Luna812,Anastasia,Mascara,No
i have naturally long and curled lashes and lots of mascaras make them clumped together and look like spiders but this one volumized and darker it’s amazing,25 May 2023,AMAZING,eemmaamm,Anastasia,Mascara,No
"I had high hopes for this mascara. I like other Anastasia producers. Made my lashes look much shorter than they actually are. 
I’m a sad burrito!",23 May 2023,I had high hopes,CleverGirl75,Anastasia,Mascara,No
I had to build this up a ton to see any difference since the formula is so dry. Even still it didn’t look like I put much on my lashes. A no for me,21 May 2023,Not great,thammond1124,Anastasia,Mascara,No
It’s only good whenever it’s new after about three months of it being opened it becomes really flaky and dry. It even got to the point where it was irritating my eyes I didn’t realize this until I switched mascaras.,25 Apr 2023,Only good for 3 months,emtheeprincess,Anastasia,Mascara,No
"This mascara started flaking within 1-2 hours of me putting it on. Also, I am not a fan of the brush, but that's personal preference.",20 Apr 2023,Flakey Mascara,sweets1971,Anastasia,Mascara,No
Loooooove this mascara (one of my favs). Originally tried it in the mascara sampler set and chose this one as the full size product,3 Apr 2023,,emlalonde87,Anastasia,Mascara,No
Love this mascara. After another one I used changed formulas this was the closest thing I could find that gave me great results. Love the brush and love how full my lashes look. Gets a little clumpy towards the end of the tube but I’m willing to deal with that!,27 Mar 2023,Love this mascara!,Mandaho,Anastasia,Mascara,No
This mascara gets all your lashes however it is flaky & the brush is hard to apply without getting it on eyelids if you have hooded eyes because it is so big.,23 Mar 2023,Disappointed,meghanb4,Anastasia,Mascara,No
I’ve used this product a few times and it is very volumizing but it’s really nothing special to me. It is very black which is good but I’ve found it hard to layer with a lengthening mascara 🤷‍♀️ not bad,18 Mar 2023,Didn’t wow me,annajadeel,Anastasia,Mascara,No
Bought this because my normal mascara was out of stock and I’m so happy I did! My new favorite go to.,14 Mar 2023,Love it!!,LaurenAsh48,Anastasia,Mascara,No
I love splurging on the mini size. Having a plethora of mascaras to pick from makes it an easy way to finish your look. When you want your eyes and lashes to be the focus- use this!,14 Mar 2023,Love having this in my stash.,goldie1738,Anastasia,Mascara,No
Mine arrived completely dried out. Can't tell if the product would have worked well,7 Mar 2023,,pradasugar,Anastasia,Mascara,No
I like the wand but flakes off pretty quickly after it dries.,7 Mar 2023,It’s okay,keldeo21,Anastasia,Mascara,No
"I absolutely love the volume that this mascara gives my lashes and the way it separates them so perfectly. 

I have rather short, delicate lashes - a combination of straight and curly.  It is important to understand your lash type when shopping for a mascara because not all mascaras are universal for all lash types.  This is why you may see mixed reviews.

There have been a handful of times in my experience with different brands of mascara where I have received unsatisfactory serum consistencies, I then contacted Sephora and received a replacement (this happens from time to time, not a big deal, and does not adequately speak to the product's performance).

This is my lashes with Morphe's blue lash primer and two coats of Anastasia's volumizing mascara.",2 Mar 2023,One of my favourites,DariannaM,Anastasia,Mascara,No
I purchased this product after getting the mini as a sample. I wanted to like it but it smudges under my eye or on my eyelid by the end of the day. I like the shape of the brush but I really hate that it smudges. I won't be purchasing again due to this issue.,22 Feb 2023,"Unfortunately, smudges under my eye by end of day",EmN101,Anastasia,Mascara,No
This mascara is the best I’ve ever tried! I have a lot of eyelashes that are naturally quite curly on their own. Such great length that lasts all day! I have to make sure it drys well so it doesn’t transfer,14 Feb 2023,Amazing!!,Sydneyroseg,Anastasia,Mascara,No
"This mascara can look nice BUT it is one of the messes my mascaras I have used in a while. It’s thick, gloppy, and clumps easily. And it smudges though out the day. I bought this on sale and I was still disappointed. I have tried mascaras at the drug store that are much better.",10 Feb 2023,Just buy drug store,Lem0ni,Anastasia,Mascara,No
"I love this because it gives great volume and adds drama to the lashes. I also love the brush, it reaches all my lashes and coats them well, however you can easily over do it and get clumps. Apply carefully and it's great!",7 Feb 2023,Love the volume,mermaidplum,Anastasia,Mascara,No
"I love ABD eye shadows and brow products, so I decided to try this mascara. I was SO disappointed! Honestly, this is the worst mascara I've ever used. First of all, it was clumpy and didn't go on nicely or look particularly great on. But the worst part is how much it flaked! It had already started flaking when I looked in the mirror just an hour or so after applying. It continued to flake all day, I started looking like a raccoon. I was so embarrassed I left the house like this. And weirdly, it was super hard to completely remove at the end of the day. It took 3 different eye makeup removers to get it off. You could pick up any cheap drug store mascara and get better results.",26 Jan 2023,Flakes..Flakes EVERYWHERE....!,Ereee,Anastasia,Mascara,No
I love using this mascara everyday but i find that when i use it my lashes are always left with clumps :( I have to declump them which doesn’t take long but it’s annoying. i get a lot of compliments though,24 Jan 2023,Beautiful mascara but clumpy,soel,Anastasia,Mascara,No
"This is one of my favourite mascaras. It  accentuates lashes adding volume and spaces them out perfectly.  I had gotten a trial size of this mascara two years ago or so and have loved it ever since.  Long lasting serum that doesn't flake and is easy to build - I usually do two coats for regular/casual days, three coats went I want more volume.",22 Jan 2023,,DariannaM,Anastasia,Mascara,No
Got this as a sample a while ago and eventually bought the full size. It was a little clumpy at first but once I had used it a few times it worked great! Makes lashes very long and full and I still use the sample for my bottom lashes.,5 Jan 2023,Favorite mascara now,sarairene622,Anastasia,Mascara,No
This mascara really makes your lashes long and nicely separated the only problem I had with this was that it was somewhat clumpy and can get messy as you layer it.,4 Jan 2023,Volumizing but Clumpy,MonseH,Anastasia,Mascara,No
"I like to use this as my 'final step' mascara. It's not the most volumizing, but it gives your lashes a nice finish. I also like to keep the sample in my purse, it is the only mascara I'll attempt to put on hours old mascara.",18 Dec 2022,,BobaSwett,Anastasia,Mascara,No
"I got a free full size sample with my eyeshadow palette and I threw it away after one use. It is clumpy and made a goopy mess out of the container upon my first use. It was also clumpy, difficult to apply and wouldn’t layer. In the trash it went. Glad I didn’t pay for it or I would have returned",9 Dec 2022,Not worth free,Tashitect,Anastasia,Mascara,No
"Received a miniscule sample for 100 points, clumpy and flaky mascara. Could they spare it, I would expect this size as a free sample with order not using 100 points ($100 spent). Never purchasing this product.",5 Dec 2022,NOPE,twingrandma,Anastasia,Mascara,No
I was so disappointed!  The mascara had lumps in it and after it dried it flaked. Never again!,23 Nov 2022,Steer Clear Here!,chickwiallure,Anastasia,Mascara,No
I’ve been using this mascara for the past few months and I love it! It elongates your lashes beautifully without clumps. It doesn’t smudge throughout the day and wipes off easily at the end of the day.,13 Nov 2022,Must have….,TGauthier,Anastasia,Mascara,No
"I usually hate these eyelash brushes because it is so easy to make your eyelashes into tarantula legs. But, with practice, this mascara gives me way better results than my silicone eyelash brushes ever did. I notice a lot of people go over their eyelashes multiple times, but if you do that with this you're going to get a clumpy mess. one or two times and done. This formula almost permanent presses my eyelashes upwards as I apply and makes them look way longer and feathery. I usually look like I have no eyelashes or very short ones (my eyelashes are light colored and straight). With this, my sister thought I had eyelash extensions.",26 Oct 2022,My favorite mascara!,TheFluffy,Anastasia,Mascara,No
"I got this for 100 reward points because it was very tiny and thought it would be good to take on a trip.  Fortunately, I tested it first.  Within a few hours, I had black smears under both my eyes, not just at the lashes but extending down to the whole under eye area.  Glad I noticed it before I had any face-to-face conversations with anyone at work!  I have tried many mascaras over the years and NEVER had that happen before.",21 Oct 2022,Not sure how this got an Allure award,,Anastasia,Mascara,No
"I wanted to try a new mascara, so I picked this one out. This is the clumpiest mascara I have ever used. Would not buy again and would not recommend.",18 Oct 2022,Very clumpy,mmacdone,Anastasia,Mascara,No
I’m sorry but she is that girl for me. I have naturally long but thin lashes,13 Oct 2022,Yes,Brennaghill,Anastasia,Mascara,No
"I have bought this mascara a few times because while it DOES at nice volume, it flakes off terribly and usually gets in my eyes and on my cheeks. I hate it. I will not be purchasing it again. The Sephora brand mascaras are WAY better.",29 Sep 2022,,KatieMast83,Anastasia,Mascara,No
Runs down a lot. Would not recommend to use this product.,24 Sep 2022,,stephaniade,Anastasia,Mascara,No
"Great but not durable, will smudge under your eyes",16 Sep 2022,,skinporn,Anastasia,Mascara,No
Quite disappointed in this product. Sticky thick  and left me with “spider” lashes. Wouldn’t recommend,1 Sep 2022,Don’t purchase!,sweetsvirgo,Anastasia,Mascara,No
"I was so looking forward to trying this mascara as I generally love all the products from this brand. Unfortunately, this mascara proved to be thick and chunky from the very beginning. It clumps all my lashes together no matter how hard I try to separate them. I also get dark marks under my eyes not long after application like I would if I'd been wearing the mascara 10+ hours. After a few hours of wear, I've noticed lots of mascara flecks around my eyes too. If I was okay with this result, I would just buy a drugstore mascara and save some money.",30 Aug 2022,Thick chunky lashes,VintageA,Anastasia,Mascara,No
I got the sample of this & loved it so I bought the mini when I ran out but I’m not a fan. It keeps clumping & is already dried out after 2 weeks.,26 Aug 2022,,Mistee83,Anastasia,Mascara,No
"I thought I would love this but stopped using it about halfway through. I generally like this shape on a mascara wand but the formula is so clumpy and wet, and it smeared so badly every single time I used it. I’ve never had a mascara that smears this badly. My eyes look dark after two hours and just look awful no matter how much I try wiping around the skin throughout the day.",24 Aug 2022,smears like crazy,Vivianaxx,Anastasia,Mascara,No
I DO NOT LIKE this mascara.  It is overly thick and clumpy.  It's going back.  It's nothing like the sample version I got and liked.,24 Aug 2022,THICK AND CLUMPY!  NOT GOOD!,sunspark,Anastasia,Mascara,No
"I really like this mascara . I find it’s hard to get any brand or formulation that ticks ALL boxes. I’ve used almost every brand and this is one of my favourites! Try the mini size first, that’s what I always do . 
* On a side note, can we normalize not using the term holy grail on Sephora reviews anymore? Lol",23 Aug 2022,One of my favourites,sexxxymama,Anastasia,Mascara,No
What a disappointment. It was so clumpy and cakey it left clumps of mascara everytime. Never buy this one again.,10 Aug 2022,Marketing says one thing product does another,Poncho16,Anastasia,Mascara,No
"This mascara is my holy grail- it’s so easy to take off, holds lashes where I curl them, doesn’t clump up unless I intentionally make it, doesn’t flake off either. I was a die hard better than sex mascara girl until I got a free sample of this one and I’ll never look back.",2 Aug 2022,Go to mascara,val0227,Anastasia,Mascara,No
"I love this wand and its application. It’s exactly what I was looking for in a wand. But the formula is so flakey. By the end of the day, I have bits of mascara all around and in my eyes, so I was super disappointed by this. I’ve never had this happen to this degree with any other mascara I’ve owned. I personally don’t prefer waterproof because it is too difficult to take off so I was very sad that I can’t enjoy this product line.",24 Jul 2022,Great wand but flakes off,Amur841,Anastasia,Mascara,No
Gave me raccoon eyes everyday. Really disappointing considering the price point and the brand reputation.,21 Jul 2022,raccoon eyes beware,juliaguliaaa311,Anastasia,Mascara,No
this mascara is to die for. i honestly never have any luck finding mascara that works for me because it’s always too clumpy for me. this mascara is lengthening while also giving definition to my lashes. i will be purchasing again!! :),18 Jul 2022,amazing!!,brunettebarb1eb,Anastasia,Mascara,No
This mascara is fine. It's pretty dry and doesn't really do a whole lot for my lashes. I'll use it up but will not buy again,13 Jul 2022,,,Anastasia,Mascara,No
"Nice mascara but not my fav
It comes off abit on my under eyes
I ended up giving it away to my friend whose obsessed with this mascara!!",3 Jul 2022,Nice mascara,shainf,Anastasia,Mascara,No
"Best mascara, I love the volume it gives my eyelashes. I got it as a sample but I will definitely buy the bigger size.",29 Jun 2022,,tere97,Anastasia,Mascara,No
such a good mascara!! it makes your lashes sooo long and spread them out so well i definitely recommend:),21 Jun 2022,,BreNagy,Anastasia,Mascara,No
Love the formula and how you can put on a lot of layers and have amazing length for those how have short lashes. But there is one thing I will say I did a two step curling method by using a eyelash curler and curling the base of the lash then curling the tops of the lash. I started doing the two step method for me straight lashes it works but not with all mascara this being one. I'm not disappointed I got the mini just to see it and try it out even though it not keep my lashes in a curl I still want the full size for the layering and formula. 8/10 I would hot again,6 Jun 2022,really good formula but doesn't hold a curl,AnnJacklyn,Anastasia,Mascara,No
"I have long lashes so I don't have any issue with the way this mascara makes my lashes look but the fallout is insane. I can't make it past 4 hours without having bits of mascara fall into my eyes. I put this on my bottom lashes too, and by the end of the day there was nothing left, everything had fallen off.",4 Jun 2022,Fallout Like Crazy,Natashalovesu,Anastasia,Mascara,No
"Agree with others, mascara flakes. I found it also irritated my eyes as smudged easily.",3 Jun 2022,Really wish it was better,Goldenmiss,Anastasia,Mascara,No
"I really like the lengthening this mascara gives; it defines really well and the black is a good black. My lashes don’t lol fake but for sure look pronounced.
However, I have deep set eyes and this stuff smudges too easily. Aside from a lot of clean up when applying, I find during the day it leaves marks. It’s supposed to be water resistant but I find the smudging problematic. 
So, glad I tried it but I’m not finishing this tube and won’t be buying it - especially with summer coming and sweating on the horizon, it could get ugly.",29 May 2022,"Good lengthening, but smudges",andyk,Anastasia,Mascara,No
"This is my go to mascara. I have thin and short lashes but this really volumizes, thickens, and curls them. When I wear it I always get asked if I have falsies on!",20 May 2022,The best!,duenyasss,Anastasia,Mascara,No
This mascara looks good on application but becomes dry and flaky throughout a couple of hours.,18 May 2022,,noranorabora123,Anastasia,Mascara,No
I used another mascara for years. I bought the mini size to try and my only regret is not buying the regular size. Looked like I had false lashes. It is pricy though but will repurchase.,17 May 2022,Love love love,claudiatrmorris,Anastasia,Mascara,No
"I just ordered this mascara because I really liked the small sample one. I put it on and it’s so dry, my lashes looked awful. Will be returning",8 May 2022,So dry,Tash23,Anastasia,Mascara,No
"I love it, its makes my eyelashes look full and darker. I recommend it!",6 May 2022,,slpjenny,Anastasia,Mascara,No
"This adds great volume and depth to my pale, skimpy lashes, but it flakes like crazy.",3 May 2022,Flakes,Pandilla,Anastasia,Mascara,No
"This mascara is amazing / definition, lengthens  and creates full and lush lashes. A new favourite",29 Apr 2022,dramatic lashes,hotelgoddess,Anastasia,Mascara,No
"I used to jip out on mascaras because I felt they all equally sucked and always made my lashes clump. I instantly fell in love when I tried the sample I got. This is life changing. BuuuUuUuUut I gotta say, it does dry in the package quickly and doesn't last all that much. Oooor, maybe I'm just using too much.. CUZ IT'S MAGIC.

Also ps, my go-to for yeeeears was Covergyal Clump Crusher. I reccomend that when you've spent too much recently :P",28 Apr 2022,Official fav. But dries quiiick (still worth it),YaGyalSal,Anastasia,Mascara,No
I wasn’t blown away.  I use the eyeliner from this brand religiously and was hoping the mascara would be equally amazing but I found myself with raccoon eyes just hours later.,27 Apr 2022,Not impressed,laurasn,Anastasia,Mascara,No
"I got the sample of this mascara and instantly fell in love with it. I’m allergic to allllot of mascaras and it makes it hard to find one I wont react too. On top of that dilemma, I am also picky with which ones I use. I have long lashes and despise any oily types or ones that can clump easily. For whatever reason, the ingredients and the brush work wonders together in this product and I dont think I’ll ever chose another mascara",26 Apr 2022,,Jadedgemini14,Anastasia,Mascara,No
Best mascara I have used. Only negative is that the tube is small for the price,24 Apr 2022,,Cate19,Anastasia,Mascara,No
"flakes off within a couple hours each time i tried it out. glad i just tried out the mini version. Wasn’t for me, won’t be buying",24 Apr 2022,,jlion2,Anastasia,Mascara,No
"Not satisfied at all. Mascara keeps clumping and creates these big bulges on eyelashes, probably the brush is not good shape as well. For the price that I have payed very disappointed. After using it for about 2 months just went back to my favorite Too Faced mascara.",23 Apr 2022,,anniemeercat,Anastasia,Mascara,No
"Flakes horribly and transfers to my skin looking like a big mess throughout the day, I have to look in the mirror often to make sure I don’t have raccoon eyes. disappointing",22 Apr 2022,,tashay1985,Anastasia,Mascara,No
I got this as a free goody at Ulta and since it was a full-size product I thought it was going to be one of those product that is good and works but wearing it just on my bottom lashes it already smudges through all my eyebags so it's a no for me,20 Apr 2022,,Oddyseyus,Anastasia,Mascara,No
This is meh. It didn't hold much of a curl and by the end of the day it's all gone..... it flakes so much that by the end of the day there isn't even any mascara to remove when taking my makeup off.,18 Apr 2022,,kaydancechick,Anastasia,Mascara,No
"Just a good mascara. I don’t think it’s outstanding, but it’s not terrible. You won’t go wrong with this, but I will stick to my old faithful Diorshow.

It did add volume to my lashes, but I had to build a lot of product to get what I wanted. The volume did not last all day. Minimal smudging 

I bought it with points when I had to toss all my make up after bad case of pink eye thanks to a student in my preschool class. I had to purchase so much new make up I couldn’t justify paying the price of my usual mascara.",16 Apr 2022,It’s good.,Kestes5,Anastasia,Mascara,No
"To be honest, I have never found a 5-star mascara…but this one comes close. My lashes are straight and stubby, and this mascara really does curl and add volume. I have a huge problem with mascaras smudging on me, but this one doesn’t even if I use two coats. I really have no flaking issues at all. Love this.",16 Apr 2022,,drnic,Anastasia,Mascara,No
"I love how my lashes look. I only use one coat and it volumizes yet it still looks quite natural. It also holds a curl. This is exactly what I'm looking for. BUT it flakes massively and it gives me raccoon eyes. Unfortunately, it's a no for me.",15 Apr 2022,Natural voluminous lashes but flakes,nat17makeup,Anastasia,Mascara,No
"So let down! Goes on great. Love the brush. Def jet-black. Then it doesn’t stay on! Breaks & leaves a mess all around eyes and cheeks! Sadly, yet strongly, I do not recommend this mascara! Poor formula! Prefer high end products & Anastasia disappoints greatly with this one bc I love the rest of their cosmetics line. Back to my $6 reliable & amazing Maybelline Colossal glam black. The brush is basic but the way it builds & stays on all day makes up for it. Glam indeed! Anastasia, serious improvement needed for this poor product I wouldn’t expect from you.",15 Apr 2022,Disappointing & Messy!,LinaLee,Anastasia,Mascara,No
Mascara seems fine but the brush is awful. Leaves chunks in eye lashes. Won't purchase again.,14 Apr 2022,awful design,NRC04,Anastasia,Mascara,No
"I never write reviews, but I had to for this because I am so confused as to how this mascara could have so many positive reviews!! I got the mini tube and this is easily one of the worst mascaras I've ever used (and I used to work at sephora for 3.5 years so I've tried tons of mascaras)!! When I first put it on, it looked great, but within an hour there were little black specs underneath and on top of my eyes and it was smudged everywhere. it looked like I was crying or rubbed my eyes. Anyway, throughout the night it just got worse unfortunately. I usually never have trouble with fallout and I usually don't even really care much about mascaras flaking off throughout the day, but this was on a whole other level!",10 Apr 2022,black eyes tons of fallout!!!,kdyy,Anastasia,Mascara,No
"I got this as a sample and when I first applied it in the morning, I liked it. Bc it did make my lashes look long and applied well. However, by noon it was somehow stained under my eyes, and my lashes looked like they barely had any mascara on anymore. It continually somehow leaked under my eyes even tho I was in a air conditioned class room all day and I wasn’t rubbing my eyes. Not sure how it has such high ratings, this mascara really is by far the worst I’ve ever used. I’ll stick with the usual  WM brand I get.",7 Apr 2022,Just. No.,JackieGR87,Anastasia,Mascara,No
"This was recommended to me by a Sephora employee and I am never asking for advice again. I am only happy I got enough sense to buy a small bottle first. Dramatically lengthens your eyelashes right away. Also clumps them together, so not really “volumizing”. Somewhat curling but not crazy. Would be totally acceptable if not for the fact it all falls off onto your undereye area when dries. Guaranteed raccoon eyes in under an hour of wear which is ridiculous.",7 Apr 2022,Buy something else,orangemama,Anastasia,Mascara,No
"This mascara is ""volumizing"" and CLUMPY! I have washed the applicator and started with nothing on it and the product still apply clumps all over my lashes. If you want to try it, purchase the mini tube first before buying the large one.",5 Apr 2022,Clumpy formula or bad applicator?,runnerLD,Anastasia,Mascara,No
