ReviewText,Title,Date,UserID,Brand,Product,CelebrityBranded
Been using this mascara for over a year love the brand love the message. This can withstand tears and sweat but isn’t extremely harmful for your lashes like waterproof mascara. I would recommend getting a lash brush to help with some of the clumps but the volume and length is perfect.,My go to mascara,3 Jan 2025,Juju2007,RareBeauty,Mascara,Yes
"best mascara ive ever used. does not budge, does not smudge. i can workout and sweat and it does not wear off and leave me looking like a raccoon. it doesn’t make my lashes look super clumpy either. it also lasts a loooong time even with daily hse",,2 Jan 2025,meri22,RareBeauty,Mascara,Yes
"I wanted to love this mascara, but it falls really short for me. First coat was barely visible on my lashes. I went in for a second, then a third—same thing. My the fourth coat the product was visible, but now looked like a lumpy clumpy spider. I think this likely works best if you already have long voluminous lashes and simply want them to be darker, but if you have short straight lashes like me, this isn’t for you. For the very high price I’d expect a lot more out of this. Save yourself the money and get the Telescopic mascara.",An overpriced let down,2 Jan 2025,samanthalynn244,RareBeauty,Mascara,Yes
It wants to clump my eyelashes together if you go back for a 2nd application. Not my favorite mascara for the price.,Not my favorite!,30 Dec 2024,NikkiG2008,RareBeauty,Mascara,Yes
I used this one time and it was extremely dry and flaky. Probably the worse mascara I’ve ever used.,,30 Dec 2024,forevergiovanna,RareBeauty,Mascara,Yes
"I really want to love this product unfortunately i don’t. This is a clumpy mess, it also makes my lashes fall like crazy.￼",Clumpy mess,29 Dec 2024,Brothisiscrazy,RareBeauty,Mascara,Yes
best mascara i’ve ever used. does not dry out easily,,29 Dec 2024,avarose16,RareBeauty,Mascara,Yes
"This was the clumpiest mascara I’ve ever purchased. I thought at first it was just because it was a new bottle that needed time to settle, but it only got worse as the months went on. I tried so many differnt things to fix and nothing worked",Clumpy mess,28 Dec 2024,JessicaStabile,RareBeauty,Mascara,Yes
Made my lashes very voluminous. Was not clumpy like a lot of mascaras with this type of brush. Will be purchasing again!,,28 Dec 2024,MadiMoshe,RareBeauty,Mascara,Yes
"Love love love love, I’ve tried many mascaras and so far this is the smoothest and most lifting mascara yet. Not clumpy but not too thin",⭐️⭐️⭐️⭐️⭐️,28 Dec 2024,Madd13Jade,RareBeauty,Mascara,Yes
Biggg fan of rare beauty and this was the newest addition to my collection and as always it did not disappoint 🥰😍im very picky with my mascara and i loved this. Has both volume AND length. Gives that falsies effect.,My everyday mascara!,27 Dec 2024,robiyaa05,RareBeauty,Mascara,Yes
really good mascara probably my favorite 1 I've ever used,,27 Dec 2024,Grace4422,RareBeauty,Mascara,Yes
This has quickly became a new favorite mascara of mine! It gives a very natural look and there's no clumping at all!,new fav mascara,27 Dec 2024,Makayla19,RareBeauty,Mascara,Yes
"I’ve been using this mascara for a while now, and I enjoy the way it looks on my bottom lashes, this is the only place I use it though. I don’t like the way it looks on my top lashes because it clumps up and doesn’t give that full+long look we al want. That being said the packaging is so cute and it does pair well with a good lengthening mascara.",,27 Dec 2024,cammmieee,RareBeauty,Mascara,Yes
After a few days of using this mascara I have noticed a huge difference from using regular drug store mascara. This mascara is smudge proof and flake proof. It's very much worth buying.,Best Mascara everrrr,27 Dec 2024,Dayanaraaaaa,RareBeauty,Mascara,Yes
The absolute best mascara I’ve ever used. Can’t live without it. And this is coming from a huge mascara junkie!,,27 Dec 2024,Lauramello1,RareBeauty,Mascara,Yes
It is lengthening and volumizing! I love it since it makes my lashes stand out.,,26 Dec 2024,fcoto,RareBeauty,Mascara,Yes
"I love this mascara, it’s not super clumpy and it goes on super easy! I recommend this for people that are newer to makeup because it’s very easy to apply! The only downside is it comes 
off with even a drop of water",Amazing!,25 Dec 2024,,RareBeauty,Mascara,Yes
Loving this mascara! Makes my eyelashes look SO voluminous!! Highly recommend! 🙌🏼,SLAY GET IT,24 Dec 2024,briannahopee,RareBeauty,Mascara,Yes
I got a sample of this mascara and it is amazing. I’ll definitely be purchasing the bigger size!,The best mascara!!,24 Dec 2024,Frye12,RareBeauty,Mascara,Yes
I loved rare beauty so much   Rare Beauty's makeup is so clean and pretty on every skin. I love this brand. I honestly have been buying this brand since 2022 and it has changed my life. I feel more beautiful and with clean skin plus I love Selena a gomez sm . I recommend it 100%.🥺🥺🫶🏻💕,I loved Selena Gomez 🫶🏻🥺💕,23 Dec 2024,rarelyn,RareBeauty,Mascara,Yes
loooooove this mascara so much! im extremely picky with my mascaras but this one does so well with giving me volume. i naturally have longer lashes so volume is what i tend to search for personally. this is the best mascara for that! it just works so well without being too clumpy or giving me “spider leg lashes” it is my go-to mascara,so volumizing!,19 Dec 2024,nanciegirl,RareBeauty,Mascara,Yes
"It’s super wet, and very clumpy. The brush does nothing for separating and preventing clumps. Super disappointed with this purchase.",Not for me,17 Dec 2024,brighterwithmeg,RareBeauty,Mascara,Yes
I like this brand and I haven’t had any problems with it in the past but this mascara is very dry and clumpy. It’s not my type of mascara but maybe people who like clumpy or thick mascara is definitley for you.,,16 Dec 2024,blueyy07,RareBeauty,Mascara,Yes
"Amazing for length and volume! Doesn’t flake either, and doesn’t trigger eye sensitivity. I think I can say that I’ve finally found the best mascara.",Might actually be the best mascara ever,15 Dec 2024,adriinwonderland,RareBeauty,Mascara,Yes
One of the worst mascaras I have tried so far. The wand is way too fluffy and the formula is really thick. I’ve also tried with a primer first - horrible. Will be returning.,Literally so clumpy,15 Dec 2024,herboost,RareBeauty,Mascara,Yes
This is the second time I’ve bought this mascara. Perfect for an everyday fluffy lash that isn’t overdoing it. I’ll definitely repurchase!,My everyday mascara,12 Dec 2024,JuliaAnastasia,RareBeauty,Mascara,Yes
Hands down my favorite mascara. I’ve gone through 5 minis before getting the full size because I’m addicted!! Volume! Length! Definition!! Water resistant!!! What more could I ask for!!,Love love love love!!!!!,12 Dec 2024,Kenzilla,RareBeauty,Mascara,Yes
I love the volume this gives to my lashes. The entire Rare Beauty line is amazing,,12 Dec 2024,RickH,RareBeauty,Mascara,Yes
"This is the only mascara I want to use.  It coats my lashes perfectly, you can easily build up coverage for a more dramatic look or you can do one swipe for a dress down day.  I’m obsessed and will be devastated if it ever disappears.",The only mascara for me,11 Dec 2024,Amerselizabeth,RareBeauty,Mascara,Yes
"best mascara ever, have been using for 3 years and 100% recommend. usually doesn’t clump and gives you a natural lengthening effect. is long lasting and well worth the price. 10/10, will keep buying for many years to come.",amazing mascara,9 Dec 2024,harlinds,RareBeauty,Mascara,Yes
"I really love this mascara the first week. Best mascara I’ve tried. But after about a week, it gets so clumpy that is hard to use and manage. I’ve still been using it but it’s annoying and difficult.  purchase",Great then clumpy,7 Dec 2024,AngelaL1609,RareBeauty,Mascara,Yes
Looks sooo good. It doesn’t clump and looks really natural I LOVE it!,My fav Mascara EVER,7 Dec 2024,Naia7,RareBeauty,Mascara,Yes
"I wear contact lenses and have sensitivity to a lot of eye makeup. I recently tried Rare Beauty mascara and was sold! Not only is it gentle on my eyes, but it comes off so easily with warm water and face wash, and I don’t even need to use an eyelash curler! Will definitely be my new go-to!",Love it!,5 Dec 2024,aac08,RareBeauty,Mascara,Yes
"This is my favorite mascara, it stays on so long and comes off with such ease at the end of the day. I wear daytime / nighttime. My lashes never get damaged",Everyday,4 Dec 2024,NataliaRomeo,RareBeauty,Mascara,Yes
"My go-to mascara. No issues smudging, even with my oily eyelids. Always looks great, hardly any clumping.",Reliable staple,3 Dec 2024,NotoriousNIC,RareBeauty,Mascara,Yes
I love this so so much. Cavan it go back to any other mascara it gives such good volume and also can give some length I totally recommend this!!,Best makeup product!!,3 Dec 2024,RENTEEWS,RareBeauty,Mascara,Yes
"I never write reviews. This mascara blew me away. Just perfect. Lengthening, volumizing, buildable, soft, doesn’t clump or flake. Best I’ve tried in years.",Exceptional!,2 Dec 2024,pilotsdaughter,RareBeauty,Mascara,Yes
"Favorite mascara ever, especially the wand, it’s all up to preference but I definitely recommend it, it’s buildable and gives you length and volume",,27 Nov 2024,Joseline18,RareBeauty,Mascara,Yes
My new favorite!  Does not clump and it is lengthing,,27 Nov 2024,mrobs,RareBeauty,Mascara,Yes
This is my favorite mascara by far! I have repurchased it at least 5 times so far. It gives my lashes great volume and fullness! I always have trouble with mascaras smudging under my eyes and this has never once given me that issue!,Perfect mascara,27 Nov 2024,emilywitts96,RareBeauty,Mascara,Yes
"When I put on this product, it actually feels very nice and the want is pretty thick. It is more thick mascara than a lengthening, but it really depends on how you put it but this is my OG mascara. I will always go back to this mascara. 
￼",Nice simple,26 Nov 2024,sisich,RareBeauty,Mascara,Yes
I would not recommend if your lashes weigh down easily. It came out super thick and clumped. It would weigh my lashes down,,25 Nov 2024,alainagemini,RareBeauty,Mascara,Yes
It's beautiful...for maybe an hour. It flakes and smudges around the eyes. I was disappointed because it did apply very pretty.,Doesn't last,25 Nov 2024,AngelCate444,RareBeauty,Mascara,Yes
Got this as a sample. Wanted to like this but it was sooo clumpy!! Would not recommend.,Clumpy,22 Nov 2024,kristenp119,RareBeauty,Mascara,Yes
I was so excited to try this based on other reviews. Unfortunately I ended up returning the mascara. It was so clumpy even when try to apply a thin coat. The brush just did not allow me to separate my lashes no matter how I tried to apply. So bummed!,Ended up returning :(,22 Nov 2024,GinaDG,RareBeauty,Mascara,Yes
I love the way this mascara makes my lashes look. It lasts all day and doesn't flake. So happy,Definitely will repurchase,19 Nov 2024,HrhKiki1985,RareBeauty,Mascara,Yes
I love the mascara. Makes my lashes look so much longer and adds volume with little clumping.It lasts all day without flaking.My husband even mentioned how great my lashes looked! However the tube is way too big to carry around and is a bit awkward to hold. Also  light color of the tube gets  dirty quickly.,Love the mascara but don’t like the tube,15 Nov 2024,SantaCruiser,RareBeauty,Mascara,Yes
"Awesome mascara, my eyes are very very sensitive and I’ve had zero irritation or issues with this product. It gives fantastic volume and lift my my lashes!",My new favourite,13 Nov 2024,normalmermaid,RareBeauty,Mascara,Yes
"5 Stars. Personal ware time 14hrs, work in healthcare, cry and rub my eyes. This mascara stays in place even though is not waterproof. Also my eyes do not burn at all or feel weird waring this formula. Also the color is very black. This is a great mascara. The price point is also perfect. It deserves the 5 starts. Truly it does.","Long lashes, non irritating even mixed with tears",12 Nov 2024,clamber,RareBeauty,Mascara,Yes
Absolutely love this mascara I hate weighed down overly wet mascara and this stays on all day it’s perfect gives volume and length doesn’t flake or smudge,A must have 🖤,11 Nov 2024,Cheshiresmile13,RareBeauty,Mascara,Yes
I really like this mascara! Perfect combo of lash separation and a voluminous lash! If you prefer a more wet formula I think you would like this! Would also make a great gift!,Great mascara!,11 Nov 2024,livigirl71,RareBeauty,Mascara,Yes
"Finally, a mascara with the perfect consistency. It is thin enough not to weigh down my less than full lashes, yet thick and creamy enough to effectively elongate them without getting goopy and clumpy. Love this product, long may it live! Bery easy to work eith.",My staple now,9 Nov 2024,Natogram,RareBeauty,Mascara,Yes
I am in love with this mascara!!! It is so underrated and I use it everyday. It isn’t too clumpy but also isn’t too runny and makes my lashes look full and long. It almost makes my lashes look like falsies.,A must have mascara!!!,6 Nov 2024,EmilyHD,RareBeauty,Mascara,Yes
"This mascara is really good and lasts a long time without bleeding off in any way (unless you get wet). Just make sure you apply it well, as it can make your eyelashes clump unpleasantly. Other than that it made my lashes look so long!",Long lashes Activated!!,5 Nov 2024,kenbb,RareBeauty,Mascara,Yes
"Love the look and feel of my lashes using this product… no leaky mess if tears, no clumping look and smooth feel of castor oil. My lashes are getting slightly thicker too… tho is the ONE",Best mascara,1 Nov 2024,Risn,RareBeauty,Mascara,Yes
so the only thing that makes it not a 5 star is that it does seem to melt a little bit and if you want to have the long lash effect you need to go over quite a few times. i do like that it’s lasted me a while but i wish it didn’t melt.,Nice but i wouldn’t go out of my way to buy it,30 Oct 2024,Channinggs,RareBeauty,Mascara,Yes
"Clumps after a handful of uses, therefore does not last as long as it should. Goes on cakey so lashes stick together and not even. Not a good choice if you're going for a natural look. It's a waste of money.",Clumpy!!!!!!!!,30 Oct 2024,CourtBush,RareBeauty,Mascara,Yes
My favourite. volumizing doesn't give me racoon eyes. Tubing is usually my go to to prevent smudging but I can never find one that still gives volume. While this is not a Tubing mascara the ingredients are in the spirit of Tubing with high polymers while giving great volume. On my 2nd tube. I feel like it's the mascara that never ends. it's got 15mL in it while most have 10 mL! it's great cost wise and gives great results.,my favourite just wish it came in brown too,29 Oct 2024,AliLynnd,RareBeauty,Mascara,Yes
Nice mascara. Stays on all day. Minimal clumping   Good highlighting for my eyes,Nice,22 Oct 2024,Bowie1969,RareBeauty,Mascara,Yes
Just buy it! You won't regret it! This mascara is just the best! Super pretty and really makes my eyelashes look long and perfect!,I LOVE this mascara! I CAN'T go without It!!,21 Oct 2024,MadiCakes05,RareBeauty,Mascara,Yes
Sooooo clumpy! I wish I had bought the mini just in case. I try to scrape the sides as I pull the wand out and that helps a bit but it’s still just not the mascara for me.,Tammy Faye,18 Oct 2024,LM0N3Y,RareBeauty,Mascara,Yes
I LOVE this mascara!! It makes my lashes so full and long and you don’t need 15 layers. I’m not usually one to spend a lot on mascara but I’d gladly spend $20 all the time for this. Plus you know money is going to a good cause. Would very much rect,My new staple,15 Oct 2024,natkur,RareBeauty,Mascara,Yes
"Absolutely, the best mascara I have used. It makes my lashes look so long and chic.. does not clump at all… 5 star, my go to now!",AMAZING,15 Oct 2024,abbeymelko,RareBeauty,Mascara,Yes
I love this so much. It works really well since half of my lashes are blonde.,Must have!,14 Oct 2024,Pamela111,RareBeauty,Mascara,Yes
"BUY IT. As someone who always struggled with my mascara smudging, and having me look like a raccoon half way through the day, this was the only one that didn’t do that to me! I’ve tried tons of mascaras all of them claiming to be smudge prof this was the only one that lasted. Not to mention it.gives my lashes such a long voluminous look!",my new fav!,12 Oct 2024,brunette13,RareBeauty,Mascara,Yes
100% recommend this product because it gives you volume in you’re lashing,,10 Oct 2024,,RareBeauty,Mascara,Yes
"Gives a lot of volume, great formula! I’m not a fan of liquid formulas for mascaras so this one is perfect because it’s not overly liquid and it’s not dry either:)",Must have,10 Oct 2024,sofLu,RareBeauty,Mascara,Yes
"I got this as a free sample with a purchase and I had to go and buy the full size. My face and eyelids are so oily and I always struggle with eyeliner and mascara flaking and smearing. This mascara did neither. It feels lightweight and comes off easily with an oil cleanser. The first thing I noticed is how volumizing and lengthening it is. Every mascara says that, but this is the first one I’ve actually said “wow” out loud about, after applying one coat. I love the boar bristle wand too, makes it easier to apply for me. Absolutely worth it! I will say maybe it doesn't hold a curl long because I can usually feel my lashes on the top of my brow bone and I cannot feel them after a couple hours wearing this mascara. That leads me to believe the curl drops after a while. It's still a stunning product though, and worth 5 stars.",Stunning,6 Oct 2024,AbbeyH37,RareBeauty,Mascara,Yes
Love this mascara!! I got a sample size before committing to a full size and it does such a good job of keeping my lashes curled and full!,Holy grail!,4 Oct 2024,rachiechu,RareBeauty,Mascara,Yes
"On application, I loved it. Full, thick long lashes that are separated, long and voluminous. However after just four hours, I had fallout and smudging. After 8 hours-raccoon eyes. Love other Rare products, but not this.",Thick lashes but smudges,2 Oct 2024,mascarasearcher,RareBeauty,Mascara,Yes
I love a really bushy wand and it’s nice because it doesn’t clump or have fall out. Very nice and a little surprised,,1 Oct 2024,hannalove360,RareBeauty,Mascara,Yes
I repurchase this all the time. This is easily my fav mascara. It de-throned Diorshow for me. Stays on all day and gives great length and volume.,My fav mascara,29 Sep 2024,Peaches2018,RareBeauty,Mascara,Yes
"The best way I could describe this is that it reminds me of the Wet n’ Wild formula of the late 1980s (have not tried it since) that my mother would get when I had sleepovers so that a bunch of nine year olds would not ruin her makeup goving makeouvers.  It somehow manages to be both watery and dry at the same time, is absolutely clumpy and gives major tarantula lash.  Instead of keeping your lashes hydrated is dried out and starts flaking off in those spider like clumps, making it look even worse.  I admit I am particular about my mascara as I expect it to perform, not make me look like an arachnid.  This is a huge miss.",Trash in a tube,29 Sep 2024,jbh79,RareBeauty,Mascara,Yes
"This is the best mascara I've ever used. It adds volume and length without clumping, doesn't smudge or flake, and stays put all day—even through humidity and exercise. Plus, it removes cleanly without smudging and staining my skin and eyelashes. 

I am begging rare beauty to come out with this is brown!🙏",The Best Mascara,29 Sep 2024,Evalm,RareBeauty,Mascara,Yes
"The mascara is ""nice"".  Separates lashes pretty well until it gets dry around 3mo.  I don't get too much flaking but a little.  I really dislike the stubby handle.  I find it very awkward for application.  Not sure why they chose that.  Overall, good, not great IMO.",Just ok,28 Sep 2024,saltchic,RareBeauty,Mascara,Yes
Love this mascara! Even better than the Dior mascara duo I have been using for years. Gives both length and definition with just one coat and is also easily buildable for more dramatic looks. Not particularly flakey or hard to remove.,Love it!,27 Sep 2024,mkb07070,RareBeauty,Mascara,Yes
"Idc what anyone says this is the BOMB, I’ve tried so many mascaras and this is my fav. The applicator tends to have a lot of product on it when it’s new but just wipe the excess product on the side of the stopper. I love this mascara and I ALWAYS get compliments on my lashes when I wear it, buy it.",BUY IT NOWWWWW,24 Sep 2024,ellybelly2468,RareBeauty,Mascara,Yes
"i love this so much!!! i cannot explain how great it is! but… after like 6 months my eyes started turning red but its still 5 stars tho! 

(this photo isn’t my eyes being irritated)",great product but some irritation occurred,24 Sep 2024,Celloplayer,RareBeauty,Mascara,Yes
Amazing! Extends & curls my eyelashes better than any mascara I’ve ever used! I always use a metal lash separator & that might be extending lashes even more. The curl lasts several hours.,Best mascara I’ve ever used,24 Sep 2024,Zaylise,RareBeauty,Mascara,Yes
"It clumped fairly quickly. I liked the look of my eyelashes though! I still had to use a lash separator, but it's rare that I don't with most mascaras. It helps you achieve a volumized look, but  it tended to transfer from my lower lashes to my under eye and I'd forget, so by the end of a work day I looked like I was crying or sweating off my mascara. I don't know if that's my anatomy or the formula of the product. Never found a way to stop it, just had to remember to wipe under my eyes a few times during the day. It's a shame because I really like Selena Gomez and want to believe she makes quality products. It could be that I purchased a weird batch or waited to long to use it after purchasing it. It has pros and cons (not just cons).",B- mascara,23 Sep 2024,sonyaelena,RareBeauty,Mascara,Yes
"This is my holy grail! Not only does it extend and curl my lashes, but it also makes them much more prominent. I have deep set eyes and this makes my eyes pop. I usually only need one coat. The brush separates my lashes really well, and it lasts forever.",One of the best mascaras I have ever used.,23 Sep 2024,AxelRose57,RareBeauty,Mascara,Yes
Love this mascara .. it is one of the best that I've tried will repurchase again and again ..,New Fav,22 Sep 2024,heyheyheykk,RareBeauty,Mascara,Yes
"**Product Review: Mascara That Irritates Eyes**

Unfortunately, this mascara was a huge disappointment. After applying it, I noticed small particles flaking off throughout the day, and they would often get into my eyes. As someone who wears contacts, this was especially irritating. The mascara caused constant discomfort and left my eyes red and watery, making it impossible to wear comfortably for more than a few hours. It didn’t hold up well either, smudging and flaking after only a short time. Overall, I wouldn’t recommend this mascara, particularly for contact lens wearers or anyone with sensitive eyes.",Irritates eyes,21 Sep 2024,DSG10,RareBeauty,Mascara,Yes
"I love this mascara, its worth the money for its quantity",,20 Sep 2024,iamelsa,RareBeauty,Mascara,Yes
"my lashes have volume and tons of length, and I am someone who has always gotten waterproof because every mascara has smudged and this doesn't! It also doesn't make my lashes feel stiff and brittle.",My new go to mascara!,18 Sep 2024,kristamari3,RareBeauty,Mascara,Yes
"This mascara does it all, length , volume , it's not clumpy, its great all around.",Workhorse!!,17 Sep 2024,ennaoj74,RareBeauty,Mascara,Yes
"It gives my eyelashes length, curl, and volume. It doesn't smudge after wearing for 12 hours. I knocked off 1 star because the brush makes it difficult to get the small lashes at the corner of my eyes. It is a definite keeper.",,16 Sep 2024,Jencathen,RareBeauty,Mascara,Yes
This product is really good. I love how lifted it keeps my lashes and it lasts all day and it doesn’t come off easily until you need to wash your face! It also stays on really well when I cry! 10/10.,Best mascara I’ve owned,15 Sep 2024,Nina206,RareBeauty,Mascara,Yes
"This mascara is great, it never runs or flakes on me. I have repurchased it so many times now. It’s my go to",A mascara I always repurchase!,15 Sep 2024,Cydneyyb98,RareBeauty,Mascara,Yes
"I have rebought this product twice, first time I bought it I got a stye so I bought a new one to use a clean product a month after I got the stye. After purchasing the new one, I got a stye again even though I had not used any make up for over a month after the original stye. I usually do not get styes yet every time I have tried this product, I have gotten them. I do not recommend it.",Gives Styes,11 Sep 2024,rakelfw,RareBeauty,Mascara,Yes
"This is absolutely my go-to mascara! Fluffy brush, non-tacky formula. People often ask me if I have eyelash extensions. Nope! Just RB!",My favourite mascara by far,11 Sep 2024,megansense1,RareBeauty,Mascara,Yes
This product is amazing. It gives so much volume and length. But it is clumpy and the container is big.,,7 Sep 2024,kyleighbbg10928,RareBeauty,Mascara,Yes
oh my god you need to buy this. IT LASTS FOR SO LONG AND MAKES UR LASHES POP. i will forever be repurchasing,BEST MASCARA ON THE MARKET,3 Sep 2024,lfrizzy,RareBeauty,Mascara,Yes
This mascara has everything length and fullness. It doesn’t smudge or leave raccoon eyes. Purchased many times and will continue!,I love this mascara!,31 Aug 2024,angel2land456,RareBeauty,Mascara,Yes
"Out of all the Rare Beauty products I've tried and returned, Perfect Strokes stands out. It has an excellent formula that doesn't flake or smudge, and it holds a curl well while also providing volume and lengthening lashes. The black shade is rich and dark; one coat is enough for a natural look. The formula doesn't clump or make lashes look spikey when applying a second coat.   Considering most luxury beauty brands' mascaras cost between $30 and $50 these days and don't work nearly as well, Perfect Strokes is a bargain. I've never been loyal to mascara brands before, but I just purchased my fourth tube of Perfect Strokes, so it looks like it was meant to",Excellent Mascara,31 Aug 2024,Jabby2012,RareBeauty,Mascara,Yes
"This has become my favorite mascara for the past year. It stays in place, no smudging or flaking.","Stays put, no raccoon eyes.",28 Aug 2024,jennbarnhill,RareBeauty,Mascara,Yes
Love this product made eyelashes look long and thick,Must have,28 Aug 2024,pdeltoro,RareBeauty,Mascara,Yes
"Hands down my favorite mascara ever. I am a big proponent of the cheaper options, but this one is worth the price. My last tube lasted me for a whole year, and I wear it 6-7 days/week!!",My favorite mascara!,26 Aug 2024,Kristinwannemo,RareBeauty,Mascara,Yes
LITERALLY LOVED so nice formals don’t smear and last hours!,,26 Aug 2024,bribribri11,RareBeauty,Mascara,Yes
"Absolutely love the volume this gives me! 
Formula isn’t that bad but I have noticed how it is a little dry compared to the other mascaras I have used. However it is overall a wonderful product and not disappointing at all!
I did give it 4 stars because of how dry it is— the dryness causes it to be rather difficult to remove, even with micellar water.",Dry but overall a wonderful product!,24 Aug 2024,Deckx,RareBeauty,Mascara,Yes
