ReviewText,Date,Title,UserID,Brand,Product,CelebrityBranded
"Going to be real honest here….it dries entirely too fast. When you dabble it on, you better blend quickly. It’s best to use a damp beauty blender. I have an obsession with blushes & these are my least favorites.",5 Mar 2024,Not worth the money.,KeKeCrow19,Tilbury,Blush,No
"Never thought I'd be someone to buy a blush over $20, but this has changed my mind. It blends beautifully and is natural while still having pigment.",3 Mar 2024,You need this blush,RiJa05,Tilbury,Blush,No
i got the contour wand and loved it so i decided to try this out too. on my lighter skin tone i wanted a lighter color but this doesn’t NOT blend nearly as well as the contour wand. not a bad product but won’t purchase again.,3 Mar 2024,not my favorite,jbabe1609,Tilbury,Blush,No
"A really long lasting rosy color, shows up on light-medium neutral skin BEAUTIFULLY and spreads evenly when blending with a beauty sponge. Highly recommend!!",1 Mar 2024,"Amazing, must have for medium skin tones",palaknayyar,Tilbury,Blush,No
"Waste of money empties fast and doesn’t last on your face , nice on though",26 Feb 2024,Waste of money,boopuss,Tilbury,Blush,No
"These are not long lasting over top of foundation or under. Minimal product for a HUGE price tag. There’s so many other flattering/affordable, long wear blushes for over 45. It’s a No For Me!",24 Feb 2024,Fades And Disappears Quickly,36yearsyoung,Tilbury,Blush,No
This is the perfect color for me and I love it so much. I like it a lot better than the dewy blush Tilbury has in the same packaging bc this one isnt filled w glitter and looks more natural on/blends easier.,23 Feb 2024,LOVE,thedogthatfell,Tilbury,Blush,No
"I was very skeptical about getting this product because of the mixed reviews, but I am so happy I did get it. I absolutely love it! It is so pretty, very easy to blend and very buildable .",18 Feb 2024,A MUST have !!!,WhitneyNicole87,Tilbury,Blush,No
Great product the color I chose is not to dark and it goes on perfect.,18 Feb 2024,,makegrl,Tilbury,Blush,No
I like the color and the texture and the way it makes me feel like a woman.,16 Feb 2024,I love the way lipstick looks.,Sister2022,Tilbury,Blush,No
Super pretty and blendable blush. I love the applicator and it is easy to close it to keep clean. I have bought multiple shades!,15 Feb 2024,Great blush!,AngMo02,Tilbury,Blush,No
Stunning! Exposes and expensive but worth it! You need it!!,4 Feb 2024,Really good!!,jelena21,Tilbury,Blush,No
I really like this blush but it isn’t matte but that’s fine because it has really good coverage. It’s really pretty,3 Feb 2024,Must have but expensive,LexiNegreira,Tilbury,Blush,No
"This blush is super easy to apply and helps hydrate my skin. Although it is a great product, the formula tends to leak out of the applicator. This can be very messy",3 Feb 2024,Blush,jch0323,Tilbury,Blush,No
"I used the Pillow Talk highlighter and the look is fantastic. This is so easy to apply and it blends perfectly. It’s the perfect amount of pink, yet it looks natural.",2 Feb 2024,A Beauty Favorite!,cmo90,Tilbury,Blush,No
This is the perfect blush for this pale girl. I love being able to throw it in bag for on the go touch ups.,2 Feb 2024,Perfect pale girl blush,SimplyStina,Tilbury,Blush,No
"Really great!  Easy to apply, perfect color and blends easily.",27 Jan 2024,My new favorite blush,Candy204,Tilbury,Blush,No
Nice color and formula. There all other great options out there but it’s really good,25 Jan 2024,Nice,Vivian2727,Tilbury,Blush,No
"It is an amazing color but I wish it was more pigmented I do have to apply it quite a few times to get the pigment I like, but when I do it stays on for the whole day.",25 Jan 2024,Love,LetyAl,Tilbury,Blush,No
I think this is a good blush but there’s very limited product. I would recommend the rare beauty blush instead because it lasts longer has a better shade range and is half the price.,24 Jan 2024,Good but for price….,LexTV13,Tilbury,Blush,No
I apply this before any concealer or powders and I LOVE it. Very easy to blend and so pretty. It does not lift my makeup even after hours of wearing it.,23 Jan 2024,,muah17,Tilbury,Blush,No
"The blend-ability and longevity of this product are top notch. I love the color too! I got the matte nude pink, and I’d love to try a version with some highlight built in.",22 Jan 2024,My new go-to,StarForaging,Tilbury,Blush,No
"As with her bronzer these products are great! Pigmented, easy to apply, stays on. 10/10",22 Jan 2024,,teehhhh,Tilbury,Blush,No
"Love this blush, it’s very pigmented at first but it does fade. It dries fast so you have to blend quickly.",19 Jan 2024,good quality,emmma23,Tilbury,Blush,No
I had high hopes about this product but if you apply it to bare skin it will go on patchy and it’s extremely difficult to blend out after the fact. I would opt instead for a stick blush rather than a liquid.,19 Jan 2024,Disappointing and Patchy,Franqueeta,Tilbury,Blush,No
Charlotte Tilbury never disappoints! Sexy packaging! This sleek wand give you Hollywood glamour with flirty shimmer for your nights out.  I received this product via Influenster for my honest review.,17 Jan 2024,Hollywood glam and Shimmer in a Wand,Influenster63,Tilbury,Blush,No
Good product. Meh pigment and the finish isn’t beautiful but it stays.,16 Jan 2024,Pretty blush,Jessrose11,Tilbury,Blush,No
"no. Just no. I'm sorry but what? I'm paying 42$ for something that has a huge percentage of the product gone? Now, don't get me wrong or even start with me but the formula could be better but it could work. Here, whats bothering me is the packaging. number one it absorb an ABSURD amount of product leaving you with less then half the original amount of product and ngl if it was elf that's not too much money I wouldn't be upset about it but 42$ for a blush that you don't even get half of the product and makes a HUGE mess leaving you with about 25% of the original product. I'm sorry but isn't worth it will never be but the formula could use work but it okay its just the fact I'm left with 25% of the product at the end that I've spent 42$ on I'll pass take it down or upgrade the packaging by removing the applicator and add in something that doesn't absorb like a pump or something like that. BUT!! On the plus side we have the powder version which is way better!",16 Jan 2024,No but powder yes!,hollyzx,Tilbury,Blush,No
I love this product! I bought it in store a few weeks ago and I have been loving it since. Will purchase in more shades! I love matte blushes and I have finally found the perfect one! Thank you Charlotte!,15 Jan 2024,MY ALL TIME FAVORITE BLUSH,reynamakeup,Tilbury,Blush,No
"This is a good blush and i love the peachy undertone on it, since it is the color of pantone 2024 is kind of fitting. Anyway, it stays on for a while and is really easy to blend. The only downside is the price but for the amount of product i think is worth it!",14 Jan 2024,Amazing Blush!,naomif23,Tilbury,Blush,No
I do love this and it lasts a long time. However it does oxidize with some powders.,11 Jan 2024,"Must have, but sometimes oxidizes.",paisliefarrow,Tilbury,Blush,No
received this product free from influenster in exchange for my honest review. This highlighter/blush is such a pretty color on my skin tone. It brightens my face when wearing it. It is very easy to apply and blends in to the skin easily. It is multipurpose use which is a plus. It is not sparkly or extremely shiny and looks great on the skin,10 Jan 2024,Pinkgasm highlighter/blush,raychalle26,Tilbury,Blush,No
After a couple days of using this u can confirm that it is a very good product. While it is very dark I think it looked very nice I do recommend that you test out different colors to see which one is thhe best for your skin tone . Overall I think this is a great product and i will be repurchasing best for you,10 Jan 2024,Great option for blushes,8797,Tilbury,Blush,No
Dang it it. I didnt want to like this. The color is beautiful and the formula is so good. So blendable and natural- or not! Does exactly what you want it to!,8 Jan 2024,"Love it, unfortunately for my wallet.",Jessikuh,Tilbury,Blush,No
I absolutely adore this blush. The color is the perfect shade of pink. It blends beautifully. This is my new favorite. I'll definitely be purchasing a back up.,5 Jan 2024,My New Favorite Blush!,NameWithHeld,Tilbury,Blush,No
I love this product so much! It layers perfectly or looks good on its own. 10/10,4 Jan 2024,Staple!!,elleruss,Tilbury,Blush,No
This is SO pigmented! I love this shade because it’s red.,31 Dec 2023,Red blush is the way to go,IsaM12,Tilbury,Blush,No
"These products give a perfect blush on my cheeks and highlights and gives you a glosgasm finish. The soft sponge makes it easier to use. it's pegmented and very blendable, which is perfect for this season. Plus, it's very easy to apply. I am surely recommending it to my family and friends.",31 Dec 2023,perfect blush,scotina,Tilbury,Blush,No
Looks really pretty when you first put it on but disappears within an hour. Definitely not worth your money. There are cuter alternatives…(elf),30 Dec 2023,Not worth your money,hayets,Tilbury,Blush,No
"The color payoff is not very pigmented. I put it on and when I blend it into my makeup or just on bare skin, it seems to disappear. There are better blush options out there!",30 Dec 2023,Not worth the hype,lucythorn,Tilbury,Blush,No
"I love this blush formula, especially the pink and mauve (Pillow Talk) colors with my red hair and cool-tone fair skin. The formula is long-lasting and doesn’t budge in the humid summer. It’s also fragrance free. I can’t stand the sponge applicator and also found applying the product directly to my face was too much. Instead, I put a dot on my hand, evenly coat a dense brush and apply before powder. This allows me to blend out easier with foundation leftover on my sponge if it goes on too heavy. Also, since I don’t apply it directly to my face, I bought little jars and just emptied the tube into a small jar. So much cleaner and nicer than the sponge. The pink is my favorite. I tried the peach but found it a little much for my complexion. I also like mixing the matte mauve PT wand with the Pinkgasm wand for a little something extra. They mix beautifully together.",30 Dec 2023,"Pink, Mauve/Pillow Talk, and Peach",g1ngerg1l79,Tilbury,Blush,No
I got this for christmas and it’s been apart of my makeup routine since i got it. It’s very pigmented and blends so easily. I love this product so much,27 Dec 2023,so good,lili7626,Tilbury,Blush,No
i gave it to a friend for christmas she said she loved the color,27 Dec 2023,gift,katitaaaa,Tilbury,Blush,No
Got this for christmas and was super excited. Unfortunately it is very patchy. I wouldn’t buy bc I’ll never use it again so it’s just a waste. Powder blushes from this brand are great tho!,27 Dec 2023,Don’t buy!!,Meerella,Tilbury,Blush,No
"I wanted to love this so much but i really can’t because its so hard to blend in and i really like using liquid blushes such as rare beauty, but with this blush i even used concealer to cover it up but it stilk did not work sadly :(",23 Dec 2023,I tried so many times to love it,sephorafavi,Tilbury,Blush,No
"I love this light wand. I literally used it as blush, lipgloss, and eyeshadow! It’s definitely a three for one special lol! I would spend $42 on this product. It’s worth it. At first I was unsure that it would fit my skin tone. It’s a good color for medium to dark skin girls.",19 Dec 2023,Sunset boulevard vibes,BreeBaby29,Tilbury,Blush,No
Love pretty shade haven’t had issues with packaging personally unlike other reviews. Pillow talk is a pretty natural pink perfect flushed look.,17 Dec 2023,,Lielani,Tilbury,Blush,No
"Pretty but overrated. This specific shade isn’t very natural either. If you want a good liquid or cream blush, look into rare beauty or Patrick ta",7 Dec 2023,,kennamae00,Tilbury,Blush,No
Pretty colour but will either fade into nothing or look like it’s leaving a stain,2 Dec 2023,Overrated,tiannaskye,Tilbury,Blush,No
Beautiful shade and finish! It’s not super matte - it leans more of a natural finish - and works well with other products.,26 Nov 2023,Worth the Hype,emma1298,Tilbury,Blush,No
Best blush ever! It lasts all day. The pigment is amazing. Doesn’t look blotchy. Blends very smoothly with a brush. I want all the colors!,22 Nov 2023,Best blush ever,conye,Tilbury,Blush,No
"it blends beautifully, but could be more pigmented though for how little is in the bottle and how expensive it is. it also leaks a lot but if you keep wiping it down it should be okay.",20 Nov 2023,"too little product, gets messy fast",llenaangel,Tilbury,Blush,No
"The formulation is beautiful, but it dries quickly so you’ve gotta be fast with your blending! Lasts all day even under a mask. Colour is a bit more of a peachy-pink than a true baby pink, but it’s very pretty",11 Nov 2023,Love the matte finish,kikiii,Tilbury,Blush,No
"Really disappointed in this product after all the rave reviews. I tried applying it with my fingers, a sponge, and several different brushes, and it always came out blotchy. There’s no slip to it which makes it difficult to blend. 

I wouldn’t recommend this shade for very fair skin either. It was too dark on me.",10 Nov 2023,Disappointing,thatfelinedevil,Tilbury,Blush,No
"I loved it first couple uses, but then I found it not the easiest to blend. Like the haze of a fresh new product worn off. I like it, it’s beautiful, easy to use and build  it’s just not my absolute favorite. Beautiful color and natural look",10 Nov 2023,,ahhhvicki,Tilbury,Blush,No
not anything special at all. I actually can’t believe I paid over $40 for a blush.,7 Nov 2023,,C2405,Tilbury,Blush,No
I prefer this one over the Pinkgasm..it blends better and the color is buildable.. it's very pricey so I probably won't repurchase but it is pretty. I'm very fair and this color was perfect on me. Pinkgasm was too dark it was not looking good.,6 Nov 2023,Pretty but too expensive 😳,samy2020,Tilbury,Blush,No
It is a good product but it is  very expensive for the amount that it comes with.,4 Nov 2023,Expensive,DanielaHR,Tilbury,Blush,No
I’ve tried way too many blushes. I love this one because it’s buildable and easy to blend. I hate when blushes are too pigmented. This is perfect for people like me who like to look naturally flush and aren’t great at makeup.,2 Nov 2023,Love this blush,Gabby1990,Tilbury,Blush,No
Light and creamy but difficult to blend without the correct tools. Not enough product for the price!,2 Nov 2023,Nice blush,mnhoog,Tilbury,Blush,No
"I caved and purchased this after seeing it on TikTok a good amount. Let me tell you, it’s such a pretty pink. It’s been pairing sooo well with all my different vampy lip glosses, lip sticks, etc.",30 Oct 2023,Must get!!!,bexter2302,Tilbury,Blush,No
"I love this product! People say there isn’t a lot of the actual product in the tube, which is true but the real truth is you do t need that much! If you wait a few seconds the product starts to dry down which makes it more pigmented and you don’t need very much! I love it! I’d definitely repurchase!",25 Oct 2023,I never knew I needed this,Mariewillar,Tilbury,Blush,No
"The color pay off is really good with this blush, a little goes a long way. It’s easy to blend and looks beautiful on my skin. The downside is the price - I know this tube will last me a long time but it’s still very pricey 
 
will last me a long time but it’s still pricey",25 Oct 2023,Beautiful cherry blush,MC100,Tilbury,Blush,No
"Love, blends beautifully and buildable. I prefer this over an overly pigmented liquid blush.",22 Oct 2023,"Beautiful finish, beginner friendly",stellaelise,Tilbury,Blush,No
"Charlotte Tilbury's Matte Beauty Blush is an absolute game-changer in my makeup routine. The soft, buildable formula gives me the perfect flush of color, and its matte finish adds a natural radiance to my complexion. It's become my go-to blush for a flawless and long-lasting finish.",19 Oct 2023,,KarinMann,Tilbury,Blush,No
I found these hard to blend and unflattering on the skin. Looked painted on.,14 Oct 2023,Not a Good Look,Heather9125,Tilbury,Blush,No
I got the shade dream pop and it’s way too pigmented and looks like lipstick,8 Oct 2023,So bad!!,urfavhope,Tilbury,Blush,No
i know it’s expensive for how little product you get but honestly the quality is heaven sent - this product has the most beautiful finish and it last all day. it’s not too matte where it sits on top of your skin and looks cakey but it’s also not too liquidy where it’s evaporates in .5 seconds. as someone who has purchased many blushes i can say this one is definitively top 3. if you’re thinking about it just do it!!,7 Oct 2023,perfect !!,emilyllopez,Tilbury,Blush,No
It’s alright but definitely not worth the money. Packaging is messy and if you want to blend well it gets patchy. Will use it but won’t repurchase,25 Sep 2023,Not impressed,Jordddan,Tilbury,Blush,No
